id_gene,id_string,up,down,gene,biotype,description
ENSMUSG00000025283,10090.ENSMUSP00000026318,False,True,Sat1,protein_coding,spermidine/spermine N1-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:98233]
ENSMUSG00000025318,10090.ENSMUSP00000026357,True,False,Jph3,protein_coding,junctophilin 3 [Source:MGI Symbol;Acc:MGI:1891497]
ENSMUSG00000025328,10090.ENSMUSP00000026377,True,False,Padi3,protein_coding,"peptidyl arginine deiminase, type III [Source:MGI Symbol;Acc:MGI:1338891]"
ENSMUSG00000025337,10090.ENSMUSP00000026387,True,True,Sbds,protein_coding,SBDS ribosome maturation factor [Source:MGI Symbol;Acc:MGI:1913961]
ENSMUSG00000025353,10090.ENSMUSP00000026409,True,False,Ormdl2,protein_coding,ORM1-like 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914094]
ENSMUSG00000025357,10090.ENSMUSP00000026414,True,False,Dgka,protein_coding,"diacylglycerol kinase, alpha [Source:MGI Symbol;Acc:MGI:102952]"
ENSMUSG00000025358,10090.ENSMUSP00000026416,True,True,Cdk2,protein_coding,cyclin-dependent kinase 2 [Source:MGI Symbol;Acc:MGI:104772]
ENSMUSG00000025366,10090.ENSMUSP00000026427,False,True,Esyt1,protein_coding,extended synaptotagmin-like protein 1 [Source:MGI Symbol;Acc:MGI:1344426]
ENSMUSG00000025369,10090.ENSMUSP00000100868,True,False,Smarcc2,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 [Source:MGI Symbol;Acc:MGI:1915344]"
ENSMUSG00000025371,10090.ENSMUSP00000026434,True,False,Chmp6,protein_coding,charged multivesicular body protein 6 [Source:MGI Symbol;Acc:MGI:3583942]
ENSMUSG00000025372,10090.ENSMUSP00000026436,True,False,Baiap2,protein_coding,brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]
ENSMUSG00000025374,10090.ENSMUSP00000026439,True,True,Nabp2,protein_coding,nucleic acid binding protein 2 [Source:MGI Symbol;Acc:MGI:1917167]
ENSMUSG00000025377,10090.ENSMUSP00000091428,True,False,Tepsin,protein_coding,"TEPSIN, adaptor related protein complex 4 accessory protein [Source:MGI Symbol;Acc:MGI:1926027]"
ENSMUSG00000025381,10090.ENSMUSP00000026446,False,True,Cnpy2,protein_coding,canopy FGF signaling regulator 2 [Source:MGI Symbol;Acc:MGI:1928477]
ENSMUSG00000025384,10090.ENSMUSP00000026448,True,False,Faap100,protein_coding,Fanconi anemia core complex associated protein 100 [Source:MGI Symbol;Acc:MGI:1919135]
ENSMUSG00000025401,10090.ENSMUSP00000078540,True,True,Myo1a,protein_coding,myosin IA [Source:MGI Symbol;Acc:MGI:107732]
ENSMUSG00000025403,10090.ENSMUSP00000026470,False,True,Shmt2,protein_coding,serine hydroxymethyltransferase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1277989]
ENSMUSG00000025404,10090.ENSMUSP00000128659,False,True,R3hdm2,protein_coding,R3H domain containing 2 [Source:MGI Symbol;Acc:MGI:1919000]
ENSMUSG00000025408,10090.ENSMUSP00000026475,True,False,Ddit3,protein_coding,DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]
ENSMUSG00000025409,10090.ENSMUSP00000026476,True,False,Mbd6,protein_coding,methyl-CpG binding domain protein 6 [Source:MGI Symbol;Acc:MGI:106378]
ENSMUSG00000025410,10090.ENSMUSP00000026479,True,False,Dctn2,protein_coding,dynactin 2 [Source:MGI Symbol;Acc:MGI:107733]
ENSMUSG00000025413,10090.ENSMUSP00000026480,True,False,Ttc4,protein_coding,tetratricopeptide repeat domain 4 [Source:MGI Symbol;Acc:MGI:1919604]
ENSMUSG00000025417,10090.ENSMUSP00000013970,False,True,Pip4k2c,protein_coding,"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma [Source:MGI Symbol;Acc:MGI:2152214]"
ENSMUSG00000025420,10090.ENSMUSP00000026486,True,False,Katnal2,protein_coding,katanin p60 subunit A-like 2 [Source:MGI Symbol;Acc:MGI:1924234]
ENSMUSG00000025423,10090.ENSMUSP00000110425,True,False,Pias2,protein_coding,protein inhibitor of activated STAT 2 [Source:MGI Symbol;Acc:MGI:1096566]
ENSMUSG00000025428,10090.ENSMUSP00000026495,False,True,Atp5a1,protein_coding,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:88115]"
ENSMUSG00000025437,10090.ENSMUSP00000113265,False,True,Usp33,protein_coding,ubiquitin specific peptidase 33 [Source:MGI Symbol;Acc:MGI:2159711]
ENSMUSG00000025451,10090.ENSMUSP00000026520,False,True,Paip1,protein_coding,polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993]
ENSMUSG00000025465,10090.ENSMUSP00000026538,False,True,Echs1,protein_coding,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial [Source:MGI Symbol;Acc:MGI:2136460]"
ENSMUSG00000025470,10090.ENSMUSP00000129154,True,False,Zfp511,protein_coding,zinc finger protein 511 [Source:MGI Symbol;Acc:MGI:1917002]
ENSMUSG00000025474,10090.ENSMUSP00000026547,True,False,Tubgcp2,protein_coding,"tubulin, gamma complex associated protein 2 [Source:MGI Symbol;Acc:MGI:1921487]"
ENSMUSG00000025480,10090.ENSMUSP00000026553,True,False,Syce1,protein_coding,synaptonemal complex central element protein 1 [Source:MGI Symbol;Acc:MGI:1921325]
ENSMUSG00000025484,10090.ENSMUSP00000026557,False,True,Bet1l,protein_coding,Bet1 golgi vesicular membrane trafficking protein like [Source:MGI Symbol;Acc:MGI:1913128]
ENSMUSG00000025485,10090.ENSMUSP00000026558,False,True,Ric8a,protein_coding,RIC8 guanine nucleotide exchange factor A [Source:MGI Symbol;Acc:MGI:2141866]
ENSMUSG00000025486,10090.ENSMUSP00000026559,True,False,Sirt3,protein_coding,sirtuin 3 [Source:MGI Symbol;Acc:MGI:1927665]
ENSMUSG00000025495,10090.ENSMUSP00000026568,True,False,Ptdss2,protein_coding,phosphatidylserine synthase 2 [Source:MGI Symbol;Acc:MGI:1351664]
ENSMUSG00000025500,10090.ENSMUSP00000130905,True,False,Lmntd2,protein_coding,lamin tail domain containing 2 [Source:MGI Symbol;Acc:MGI:1919250]
ENSMUSG00000025505,10090.ENSMUSP00000118223,True,True,Tmem80,protein_coding,transmembrane protein 80 [Source:MGI Symbol;Acc:MGI:1918698]
ENSMUSG00000025507,10090.ENSMUSP00000026580,False,True,Pidd1,protein_coding,p53 induced death domain protein 1 [Source:MGI Symbol;Acc:MGI:1889507]
ENSMUSG00000025509,10090.ENSMUSP00000127149,True,False,Pnpla2,protein_coding,patatin-like phospholipase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914103]
ENSMUSG00000025510,10090.ENSMUSP00000101622,False,True,Cd151,protein_coding,CD151 antigen [Source:MGI Symbol;Acc:MGI:1096360]
ENSMUSG00000025512,10090.ENSMUSP00000130360,True,False,Chid1,protein_coding,chitinase domain containing 1 [Source:MGI Symbol;Acc:MGI:1915288]
ENSMUSG00000025519,10090.ENSMUSP00000002025,True,False,Tktl2,protein_coding,transketolase-like 2 [Source:MGI Symbol;Acc:MGI:1921669]
ENSMUSG00000025521,10090.ENSMUSP00000026595,False,True,Tmem192,protein_coding,transmembrane protein 192 [Source:MGI Symbol;Acc:MGI:1920317]
ENSMUSG00000025532,10090.ENSMUSP00000026608,True,False,Crcp,protein_coding,calcitonin gene-related peptide-receptor component protein [Source:MGI Symbol;Acc:MGI:1100818]
ENSMUSG00000025538,10090.ENSMUSP00000126036,False,True,Sumf2,protein_coding,sulfatase modifying factor 2 [Source:MGI Symbol;Acc:MGI:1915152]
ENSMUSG00000025575,10090.ENSMUSP00000090032,True,False,Cant1,protein_coding,calcium activated nucleotidase 1 [Source:MGI Symbol;Acc:MGI:1923275]
ENSMUSG00000025584,10090.ENSMUSP00000026672,True,False,Pde8a,protein_coding,phosphodiesterase 8A [Source:MGI Symbol;Acc:MGI:1277116]
ENSMUSG00000025602,10090.ENSMUSP00000026693,True,True,Zfp202,protein_coding,zinc finger protein 202 [Source:MGI Symbol;Acc:MGI:1933401]
ENSMUSG00000025607,10090.ENSMUSP00000038368,True,False,Copg2,protein_coding,"coatomer protein complex, subunit gamma 2 [Source:MGI Symbol;Acc:MGI:1858683]"
ENSMUSG00000025648,10090.ENSMUSP00000057197,True,False,Pfkfb4,protein_coding,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:MGI Symbol;Acc:MGI:2687284]"
ENSMUSG00000025651,10090.ENSMUSP00000026743,True,False,Uqcrc1,protein_coding,ubiquinol-cytochrome c reductase core protein 1 [Source:MGI Symbol;Acc:MGI:107876]
ENSMUSG00000025723,10090.ENSMUSP00000026817,True,False,Nmb,protein_coding,neuromedin B [Source:MGI Symbol;Acc:MGI:1915289]
ENSMUSG00000025728,10090.ENSMUSP00000026823,False,True,Pigq,protein_coding,"phosphatidylinositol glycan anchor biosynthesis, class Q [Source:MGI Symbol;Acc:MGI:1333114]"
ENSMUSG00000025730,10090.ENSMUSP00000127546,False,True,Rab40c,protein_coding,"Rab40C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183454]"
ENSMUSG00000025733,10090.ENSMUSP00000044639,False,True,Rhot2,protein_coding,ras homolog family member T2 [Source:MGI Symbol;Acc:MGI:2384892]
ENSMUSG00000025736,10090.ENSMUSP00000122744,True,True,Jmjd8,protein_coding,jumonji domain containing 8 [Source:MGI Symbol;Acc:MGI:1919356]
ENSMUSG00000025737,10090.ENSMUSP00000026833,True,False,Wdr24,protein_coding,WD repeat domain 24 [Source:MGI Symbol;Acc:MGI:2446285]
ENSMUSG00000025745,10090.ENSMUSP00000120976,True,False,Hadha,protein_coding,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit [Source:MGI Symbol;Acc:MGI:2135593]"
ENSMUSG00000025762,10090.ENSMUSP00000096721,True,False,Larp1b,protein_coding,"La ribonucleoprotein domain family, member 1B [Source:MGI Symbol;Acc:MGI:1914604]"
ENSMUSG00000025766,10090.ENSMUSP00000119049,True,False,D3Ertd751e,protein_coding,"DNA segment, Chr 3, ERATO Doi 751, expressed [Source:MGI Symbol;Acc:MGI:1289213]"
ENSMUSG00000025777,10090.ENSMUSP00000026879,True,False,Gdap1,protein_coding,ganglioside-induced differentiation-associated-protein 1 [Source:MGI Symbol;Acc:MGI:1338002]
ENSMUSG00000025782,10090.ENSMUSP00000026888,True,False,Taf3,protein_coding,TATA-box binding protein associated factor 3 [Source:MGI Symbol;Acc:MGI:2388097]
ENSMUSG00000025785,10090.ENSMUSP00000026891,False,True,Exosc7,protein_coding,exosome component 7 [Source:MGI Symbol;Acc:MGI:1913696]
ENSMUSG00000025790,10090.ENSMUSP00000026897,True,False,Slco3a1,protein_coding,"solute carrier organic anion transporter family, member 3a1 [Source:MGI Symbol;Acc:MGI:1351867]"
ENSMUSG00000025792,10090.ENSMUSP00000026899,True,True,Slc25a10,protein_coding,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]"
ENSMUSG00000025794,10090.ENSMUSP00000131489,False,True,Rpl14,protein_coding,ribosomal protein L14 [Source:MGI Symbol;Acc:MGI:1914365]
ENSMUSG00000025815,10090.ENSMUSP00000092769,True,False,Dhtkd1,protein_coding,dehydrogenase E1 and transketolase domain containing 1 [Source:MGI Symbol;Acc:MGI:2445096]
ENSMUSG00000025825,10090.ENSMUSP00000026937,True,False,Iscu,protein_coding,iron-sulfur cluster assembly enzyme [Source:MGI Symbol;Acc:MGI:1913633]
ENSMUSG00000025856,10090.ENSMUSP00000075463,False,True,Pdgfa,protein_coding,"platelet derived growth factor, alpha [Source:MGI Symbol;Acc:MGI:97527]"
ENSMUSG00000025857,10090.ENSMUSP00000026975,True,False,Dnaaf5,protein_coding,"dynein, axonemal assembly factor 5 [Source:MGI Symbol;Acc:MGI:3616079]"
ENSMUSG00000025868,10090.ENSMUSP00000026986,True,False,Higd2a,protein_coding,"HIG1 domain family, member 2A [Source:MGI Symbol;Acc:MGI:1914294]"
ENSMUSG00000025869,10090.ENSMUSP00000026987,False,True,Nop16,protein_coding,NOP16 nucleolar protein [Source:MGI Symbol;Acc:MGI:107862]
ENSMUSG00000025872,10090.ENSMUSP00000026990,False,True,Thoc3,protein_coding,THO complex 3 [Source:MGI Symbol;Acc:MGI:1920916]
ENSMUSG00000025892,10090.ENSMUSP00000027020,True,False,Gria4,protein_coding,"glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]"
ENSMUSG00000025893,10090.ENSMUSP00000050183,True,False,Kbtbd3,protein_coding,kelch repeat and BTB (POZ) domain containing 3 [Source:MGI Symbol;Acc:MGI:1916399]
ENSMUSG00000025894,10090.ENSMUSP00000053971,True,False,Aasdhppt,protein_coding,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:MGI Symbol;Acc:MGI:1914868]
ENSMUSG00000025898,10090.ENSMUSP00000027027,False,True,Cwf19l2,protein_coding,"CWF19-like 2, cell cycle control (S. pombe) [Source:MGI Symbol;Acc:MGI:1918023]"
ENSMUSG00000025900,10090.ENSMUSP00000027032,True,True,Rp1,protein_coding,retinitis pigmentosa 1 (human) [Source:MGI Symbol;Acc:MGI:1341105]
ENSMUSG00000025907,10090.ENSMUSP00000027040,True,False,Rb1cc1,protein_coding,RB1-inducible coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1341850]
ENSMUSG00000025911,10090.ENSMUSP00000116627,True,False,Adhfe1,protein_coding,"alcohol dehydrogenase, iron containing, 1 [Source:MGI Symbol;Acc:MGI:1923437]"
ENSMUSG00000025912,10090.ENSMUSP00000086034,True,True,Mybl1,protein_coding,myeloblastosis oncogene-like 1 [Source:MGI Symbol;Acc:MGI:99925]
ENSMUSG00000025917,10090.ENSMUSP00000027050,True,False,Cops5,protein_coding,COP9 signalosome subunit 5 [Source:MGI Symbol;Acc:MGI:1349415]
ENSMUSG00000025925,10090.ENSMUSP00000140744,True,False,Terf1,protein_coding,telomeric repeat binding factor 1 [Source:MGI Symbol;Acc:MGI:109634]
ENSMUSG00000025931,10090.ENSMUSP00000141054,True,False,Paqr8,protein_coding,progestin and adipoQ receptor family member VIII [Source:MGI Symbol;Acc:MGI:1921479]
ENSMUSG00000025934,10090.ENSMUSP00000027067,True,True,Gsta3,protein_coding,"glutathione S-transferase, alpha 3 [Source:MGI Symbol;Acc:MGI:95856]"
ENSMUSG00000025935,10090.ENSMUSP00000027068,True,False,Tram1,protein_coding,translocating chain-associating membrane protein 1 [Source:MGI Symbol;Acc:MGI:1919515]
ENSMUSG00000025940,10090.ENSMUSP00000135483,False,True,Tmem70,protein_coding,transmembrane protein 70 [Source:MGI Symbol;Acc:MGI:1915068]
ENSMUSG00000025950,10090.ENSMUSP00000095316,False,True,Idh1,protein_coding,"isocitrate dehydrogenase 1 (NADP+), soluble [Source:MGI Symbol;Acc:MGI:96413]"
ENSMUSG00000025955,10090.ENSMUSP00000063309,True,True,Akr1cl,protein_coding,"aldo-keto reductase family 1, member C-like [Source:MGI Symbol;Acc:MGI:1918111]"
ENSMUSG00000025956,10090.ENSMUSP00000050424,False,True,Mettl21a,protein_coding,methyltransferase like 21A [Source:MGI Symbol;Acc:MGI:1914349]
ENSMUSG00000025963,10090.ENSMUSP00000109728,True,False,Mdh1b,protein_coding,"malate dehydrogenase 1B, NAD (soluble) [Source:MGI Symbol;Acc:MGI:1923918]"
ENSMUSG00000025968,10090.ENSMUSP00000027111,True,False,Ndufs1,protein_coding,NADH:ubiquinone oxidoreductase core subunit S1 [Source:MGI Symbol;Acc:MGI:2443241]
ENSMUSG00000025977,10090.ENSMUSP00000084868,True,False,Boll,protein_coding,"boule homolog, RNA binding protein [Source:MGI Symbol;Acc:MGI:1922638]"
ENSMUSG00000025978,10090.ENSMUSP00000027121,True,False,Rftn2,protein_coding,raftlin family member 2 [Source:MGI Symbol;Acc:MGI:1921263]
ENSMUSG00000025979,10090.ENSMUSP00000125415,False,True,Mob4,protein_coding,"MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]"
ENSMUSG00000025982,10090.ENSMUSP00000027127,False,True,Sf3b1,protein_coding,"splicing factor 3b, subunit 1 [Source:MGI Symbol;Acc:MGI:1932339]"
ENSMUSG00000025983,10090.ENSMUSP00000027128,True,False,Ccdc150,protein_coding,coiled-coil domain containing 150 [Source:MGI Symbol;Acc:MGI:1925266]
ENSMUSG00000026000,10090.ENSMUSP00000109612,True,False,Lancl1,protein_coding,LanC (bacterial lantibiotic synthetase component C)-like 1 [Source:MGI Symbol;Acc:MGI:1336997]
ENSMUSG00000026003,10090.ENSMUSP00000027153,False,True,Acadl,protein_coding,"acyl-Coenzyme A dehydrogenase, long-chain [Source:MGI Symbol;Acc:MGI:87866]"
ENSMUSG00000026004,10090.ENSMUSP00000063843,True,False,Kansl1l,protein_coding,KAT8 regulatory NSL complex subunit 1-like [Source:MGI Symbol;Acc:MGI:1915941]
ENSMUSG00000026017,10090.ENSMUSP00000141169,True,False,Carf,protein_coding,calcium response factor [Source:MGI Symbol;Acc:MGI:2182269]
ENSMUSG00000026018,10090.ENSMUSP00000027172,True,False,Ica1l,protein_coding,islet cell autoantigen 1-like [Source:MGI Symbol;Acc:MGI:1917625]
ENSMUSG00000026019,10090.ENSMUSP00000027173,True,False,Wdr12,protein_coding,WD repeat domain 12 [Source:MGI Symbol;Acc:MGI:1927241]
ENSMUSG00000026028,10090.ENSMUSP00000027186,False,True,Trak2,protein_coding,"trafficking protein, kinesin binding 2 [Source:MGI Symbol;Acc:MGI:1918077]"
ENSMUSG00000026031,10090.ENSMUSP00000109952,False,True,Cflar,protein_coding,CASP8 and FADD-like apoptosis regulator [Source:MGI Symbol;Acc:MGI:1336166]
ENSMUSG00000026032,10090.ENSMUSP00000027193,True,False,Ndufb3,protein_coding,NADH:ubiquinone oxidoreductase subunit B3 [Source:MGI Symbol;Acc:MGI:1913745]
ENSMUSG00000026035,10090.ENSMUSP00000080378,False,True,Ppil3,protein_coding,peptidylprolyl isomerase (cyclophilin)-like 3 [Source:MGI Symbol;Acc:MGI:1917475]
ENSMUSG00000026037,10090.ENSMUSP00000027198,False,True,Orc2,protein_coding,"origin recognition complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1328306]"
ENSMUSG00000026039,10090.ENSMUSP00000027202,True,True,Sgo2a,protein_coding,shugoshin 2A [Source:MGI Symbol;Acc:MGI:1098767]
ENSMUSG00000026049,10090.ENSMUSP00000027215,True,False,Tex30,protein_coding,testis expressed 30 [Source:MGI Symbol;Acc:MGI:1922873]
ENSMUSG00000026063,10090.ENSMUSP00000127665,False,True,Pih1d3,protein_coding,PIH1 domain containing 3 [Source:MGI Symbol;Acc:MGI:1921958]
ENSMUSG00000026088,10090.ENSMUSP00000027257,False,True,Mitd1,protein_coding,"MIT, microtubule interacting and transport, domain containing 1 [Source:MGI Symbol;Acc:MGI:1916278]"
ENSMUSG00000026094,10090.ENSMUSP00000027263,True,False,Stk17b,protein_coding,serine/threonine kinase 17b (apoptosis-inducing) [Source:MGI Symbol;Acc:MGI:2138162]
ENSMUSG00000026095,10090.ENSMUSP00000027264,True,False,Asnsd1,protein_coding,asparagine synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1917646]
ENSMUSG00000026096,10090.ENSMUSP00000110128,True,False,Osgepl1,protein_coding,O-sialoglycoprotein endopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:1919335]
ENSMUSG00000026097,10090.ENSMUSP00000027266,False,True,Ormdl1,protein_coding,ORM1-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2181669]
ENSMUSG00000026104,10090.ENSMUSP00000066743,False,True,Stat1,protein_coding,signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]
ENSMUSG00000026111,10090.ENSMUSP00000027285,True,True,Unc50,protein_coding,unc-50 homolog [Source:MGI Symbol;Acc:MGI:1914637]
ENSMUSG00000026123,10090.ENSMUSP00000027297,False,True,Plekhb2,protein_coding,"pleckstrin homology domain containing, family B (evectins) member 2 [Source:MGI Symbol;Acc:MGI:2385825]"
ENSMUSG00000026134,10090.ENSMUSP00000027312,True,False,Prim2,protein_coding,"DNA primase, p58 subunit [Source:MGI Symbol;Acc:MGI:97758]"
ENSMUSG00000026147,10090.ENSMUSP00000051579,True,False,Col9a1,protein_coding,"collagen, type IX, alpha 1 [Source:MGI Symbol;Acc:MGI:88465]"
ENSMUSG00000026150,10090.ENSMUSP00000077446,True,False,Mff,protein_coding,mitochondrial fission factor [Source:MGI Symbol;Acc:MGI:1922984]
ENSMUSG00000026153,10090.ENSMUSP00000027337,True,False,Fam135a,protein_coding,"family with sequence similarity 135, member A [Source:MGI Symbol;Acc:MGI:1915437]"
ENSMUSG00000026154,10090.ENSMUSP00000027338,True,False,Sdhaf4,protein_coding,succinate dehydrogenase complex assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915252]
ENSMUSG00000026159,10090.ENSMUSP00000140785,True,False,Agfg1,protein_coding,ArfGAP with FG repeats 1 [Source:MGI Symbol;Acc:MGI:1333754]
ENSMUSG00000026162,10090.ENSMUSP00000116797,True,True,Nhej1,protein_coding,nonhomologous end-joining factor 1 [Source:MGI Symbol;Acc:MGI:1922820]
ENSMUSG00000026163,10090.ENSMUSP00000124872,True,False,Sphkap,protein_coding,"SPHK1 interactor, AKAP domain containing [Source:MGI Symbol;Acc:MGI:1924879]"
ENSMUSG00000026173,10090.ENSMUSP00000027362,True,False,Plcd4,protein_coding,"phospholipase C, delta 4 [Source:MGI Symbol;Acc:MGI:107469]"
ENSMUSG00000026174,10090.ENSMUSP00000084466,False,True,Cnot9,protein_coding,"CCR4-NOT transcription complex, subunit 9 [Source:MGI Symbol;Acc:MGI:1928902]"
ENSMUSG00000026179,10090.ENSMUSP00000027370,True,False,Pnkd,protein_coding,paroxysmal nonkinesiogenic dyskinesia [Source:MGI Symbol;Acc:MGI:1930773]
ENSMUSG00000026187,10090.ENSMUSP00000027379,False,True,Xrcc5,protein_coding,X-ray repair complementing defective repair in Chinese hamster cells 5 [Source:MGI Symbol;Acc:MGI:104517]
ENSMUSG00000026196,10090.ENSMUSP00000027393,True,True,Bard1,protein_coding,BRCA1 associated RING domain 1 [Source:MGI Symbol;Acc:MGI:1328361]
ENSMUSG00000026198,10090.ENSMUSP00000027396,True,False,Abcb6,protein_coding,"ATP-binding cassette, sub-family B (MDR/TAP), member 6 [Source:MGI Symbol;Acc:MGI:1921354]"
ENSMUSG00000026199,10090.ENSMUSP00000136163,True,False,Ankzf1,protein_coding,ankyrin repeat and zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1098746]
ENSMUSG00000026200,10090.ENSMUSP00000109253,True,False,Glb1l,protein_coding,"galactosidase, beta 1-like [Source:MGI Symbol;Acc:MGI:1921827]"
ENSMUSG00000026201,10090.ENSMUSP00000027401,True,False,Stk16,protein_coding,serine/threonine kinase 16 [Source:MGI Symbol;Acc:MGI:1313271]
ENSMUSG00000026203,10090.ENSMUSP00000140566,True,False,Dnajb2,protein_coding,DnaJ heat shock protein family (Hsp40) member B2 [Source:MGI Symbol;Acc:MGI:1928739]
ENSMUSG00000026209,10090.ENSMUSP00000109235,True,False,Dnpep,protein_coding,aspartyl aminopeptidase [Source:MGI Symbol;Acc:MGI:1278328]
ENSMUSG00000026219,10090.ENSMUSP00000027421,True,False,Trip12,protein_coding,thyroid hormone receptor interactor 12 [Source:MGI Symbol;Acc:MGI:1309481]
ENSMUSG00000026229,10090.ENSMUSP00000027432,False,True,Psmd1,protein_coding,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 [Source:MGI Symbol;Acc:MGI:1917497]"
ENSMUSG00000026239,10090.ENSMUSP00000027444,True,False,Pde6d,protein_coding,"phosphodiesterase 6D, cGMP-specific, rod, delta [Source:MGI Symbol;Acc:MGI:1270843]"
ENSMUSG00000026248,10090.ENSMUSP00000027464,False,True,Mrpl44,protein_coding,mitochondrial ribosomal protein L44 [Source:MGI Symbol;Acc:MGI:1916413]
ENSMUSG00000026254,10090.ENSMUSP00000108859,True,False,Eif4e2,protein_coding,eukaryotic translation initiation factor 4E member 2 [Source:MGI Symbol;Acc:MGI:1914440]
ENSMUSG00000026255,10090.ENSMUSP00000027472,True,False,Efhd1,protein_coding,EF hand domain containing 1 [Source:MGI Symbol;Acc:MGI:1921607]
ENSMUSG00000026270,10090.ENSMUSP00000027488,True,True,Capn10,protein_coding,calpain 10 [Source:MGI Symbol;Acc:MGI:1344392]
ENSMUSG00000026273,10090.ENSMUSP00000027492,True,False,Mterf4,protein_coding,mitochondrial transcription termination factor 4 [Source:MGI Symbol;Acc:MGI:1918355]
ENSMUSG00000026274,10090.ENSMUSP00000027493,True,False,Pask,protein_coding,PAS domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:2155936]
ENSMUSG00000026275,10090.ENSMUSP00000027494,True,False,Ppp1r7,protein_coding,"protein phosphatase 1, regulatory subunit 7 [Source:MGI Symbol;Acc:MGI:1913635]"
ENSMUSG00000026276,10090.ENSMUSP00000027495,False,True,Sept2,protein_coding,septin 2 [Source:MGI Symbol;Acc:MGI:97298]
ENSMUSG00000026277,10090.ENSMUSP00000027498,True,True,Stk25,protein_coding,serine/threonine kinase 25 (yeast) [Source:MGI Symbol;Acc:MGI:1891699]
ENSMUSG00000026279,10090.ENSMUSP00000140761,True,False,Thap4,protein_coding,THAP domain containing 4 [Source:MGI Symbol;Acc:MGI:1914276]
ENSMUSG00000026281,10090.ENSMUSP00000027503,True,False,Dtymk,protein_coding,deoxythymidylate kinase [Source:MGI Symbol;Acc:MGI:108396]
ENSMUSG00000026288,10090.ENSMUSP00000127941,True,False,Inpp5d,protein_coding,inositol polyphosphate-5-phosphatase D [Source:MGI Symbol;Acc:MGI:107357]
ENSMUSG00000026301,10090.ENSMUSP00000108717,True,False,Iqca,protein_coding,IQ motif containing with AAA domain [Source:MGI Symbol;Acc:MGI:1922168]
ENSMUSG00000026305,10090.ENSMUSP00000095254,False,True,Lrrfip1,protein_coding,leucine rich repeat (in FLII) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1342770]
ENSMUSG00000026307,10090.ENSMUSP00000027532,True,True,Scly,protein_coding,selenocysteine lyase [Source:MGI Symbol;Acc:MGI:1355310]
ENSMUSG00000026311,10090.ENSMUSP00000084054,True,False,Asb1,protein_coding,ankyrin repeat and SOCS box-containing 1 [Source:MGI Symbol;Acc:MGI:1929735]
ENSMUSG00000026333,10090.ENSMUSP00000108464,True,True,Gin1,protein_coding,gypsy retrotransposon integrase 1 [Source:MGI Symbol;Acc:MGI:2182036]
ENSMUSG00000026356,10090.ENSMUSP00000027602,True,False,Dars,protein_coding,aspartyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2442544]
ENSMUSG00000026360,10090.ENSMUSP00000115558,False,True,Rgs2,protein_coding,regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]
ENSMUSG00000026374,10090.ENSMUSP00000027623,False,True,Tsn,protein_coding,translin [Source:MGI Symbol;Acc:MGI:109263]
ENSMUSG00000026383,10090.ENSMUSP00000128374,False,True,Epb41l5,protein_coding,erythrocyte membrane protein band 4.1 like 5 [Source:MGI Symbol;Acc:MGI:103006]
ENSMUSG00000026384,10090.ENSMUSP00000067614,True,False,Ptpn4,protein_coding,"protein tyrosine phosphatase, non-receptor type 4 [Source:MGI Symbol;Acc:MGI:1099792]"
