id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BAHV,9606.ENSP00000326699,10090.ENSMUSP00000105457,"7227.FBpp0073467,7227.FBpp0074074,7227.FBpp0110208",unfolded protein binding
3BAI7,9606.ENSP00000429190,10090.ENSMUSP00000101851,,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
3BAIT,"9606.ENSP00000264917,9606.ENSP00000311453",10090.ENSMUSP00000026672,7227.FBpp0291341,"3',5'-cyclic-AMP phosphodiesterase activity"
3BAK0,9606.ENSP00000275732,10090.ENSMUSP00000031727,7227.FBpp0290107,insulin-like growth factor receptor signaling pathway
3BAKC,9606.ENSP00000436901,10090.ENSMUSP00000136280,7227.FBpp0085418,metal ion binding
3BAKF,9606.ENSP00000261797,10090.ENSMUSP00000118207,7227.FBpp0076677,[heparan sulfate]-glucosamine N-sulfotransferase activity
3BAM8,9606.ENSP00000387303,10090.ENSMUSP00000078022,7227.FBpp0082637,ATP-dependent RNA helicase
3BAMI,9606.ENSP00000231668,10090.ENSMUSP00000015725,7227.FBpp0078315,Vesicle transport protein
3BAMN,9606.ENSP00000349238,10090.ENSMUSP00000109067,,defense response to protozoan
3BAMQ,9606.ENSP00000446252,10090.ENSMUSP00000007012,7227.FBpp0086226,age-dependent response to reactive oxygen species
3BAMT,9606.ENSP00000257287,10090.ENSMUSP00000112602,7227.FBpp0292437,centriole-centriole cohesion
3BAN3,9606.ENSP00000249442,10090.ENSMUSP00000028511,"7227.FBpp0073816,7227.FBpp0074684",protein targeting to mitochondrion
3BAN4,9606.ENSP00000229268,10090.ENSMUSP00000041299,7227.FBpp0072976,Ubiquitin carboxyl-terminal hydrolase
3BANS,9606.ENSP00000268717,10090.ENSMUSP00000019517,7227.FBpp0077927,protein deneddylation
3BANZ,9606.ENSP00000294785,10090.ENSMUSP00000003550,7227.FBpp0291079,Notch receptor processing
3BAP0,9606.ENSP00000013125,10090.ENSMUSP00000082995,7227.FBpp0085692,MAP kinase kinase kinase kinase activity
3BAPH,9606.ENSP00000362068,10090.ENSMUSP00000063201,7227.FBpp0074288,protein heterodimerization activity
3BAPP,9606.ENSP00000293872,"10090.ENSMUSP00000055254,10090.ENSMUSP00000110627",7227.FBpp0304226,RNA-binding protein Luc7-like
3BAQD,9606.ENSP00000265295,10090.ENSMUSP00000090882,,kinetochore binding
3BAQV,9606.ENSP00000387362,10090.ENSMUSP00000113346,7227.FBpp0078927,Ubiquitin conjugation factor E4
3BAR7,9606.ENSP00000223321,10090.ENSMUSP00000129767,7227.FBpp0082062,threonine-type endopeptidase activity
3BARG,9606.ENSP00000367755,10090.ENSMUSP00000092811,7227.FBpp0080901,calmodulin-lysine N-methyltransferase activity
3BARJ,9606.ENSP00000428259,10090.ENSMUSP00000022009,,cell division
3BARP,9606.ENSP00000378165,10090.ENSMUSP00000054168,7227.FBpp0302976,mitotic spindle assembly
3BARS,9606.ENSP00000480186,10090.ENSMUSP00000099986,7227.FBpp0072658,DNA polymerase delta
3BARU,9606.ENSP00000216039,10090.ENSMUSP00000048415,7227.FBpp0070860,thiol-dependent ubiquitin-specific protease activity
3BAS7,9606.ENSP00000313854,10090.ENSMUSP00000022102,7227.FBpp0073557,Cleft lip and palate transmembrane protein 1-like protein
3BAS8,"9606.ENSP00000360806,9606.ENSP00000434241",10090.ENSMUSP00000089814,"7227.FBpp0288427,7227.FBpp0300390,7227.FBpp0306030",voltage-gated potassium channel activity
3BASD,9606.ENSP00000386741,"10090.ENSMUSP00000035908,10090.ENSMUSP00000107655",7227.FBpp0070751,phorbol ester receptor activity
3BASE,9606.ENSP00000354006,"10090.ENSMUSP00000037443,10090.ENSMUSP00000082318",7227.FBpp0112395,calcium channel activity
3BASG,9606.ENSP00000358867,"10090.ENSMUSP00000000001,10090.ENSMUSP00000114144","7227.FBpp0076643,7227.FBpp0087359",G-protein beta/gamma-subunit complex binding
3BASS,9606.ENSP00000348489,10090.ENSMUSP00000043682,,Autism susceptibility gene 2 protein
3BAT7,9606.ENSP00000307863,10090.ENSMUSP00000005041,"7227.FBpp0071961,7227.FBpp0298005",pre-mRNA 3'-splice site binding
3BAT8,9606.ENSP00000400646,10090.ENSMUSP00000020756,7227.FBpp0290103,polyribonucleotide nucleotidyltransferase 1
3BATG,9606.ENSP00000264233,"10090.ENSMUSP00000041599,10090.ENSMUSP00000059757","7227.FBpp0076412,7227.FBpp0082131",double-strand break repair via alternative nonhomologous end joining
3BATM,9606.ENSP00000265085,"10090.ENSMUSP00000118723,10090.ENSMUSP00000130921",7227.FBpp0303905,translation regulator activity
3BAU5,9606.ENSP00000440984,10090.ENSMUSP00000022196,7227.FBpp0290745,anterograde synaptic vesicle transport
3BAU7,9606.ENSP00000292408,"10090.ENSMUSP00000005452,10090.ENSMUSP00000085122","7227.FBpp0082970,7227.FBpp0084248",fibroblast growth factor-activated receptor activity
3BAUV,"9606.ENSP00000318197,9606.ENSP00000326042,9606.ENSP00000382982","10090.ENSMUSP00000084713,10090.ENSMUSP00000085580","7227.FBpp0081062,7227.FBpp0081153,7227.FBpp0081565,7227.FBpp0082964",structural constituent of cytoskeleton
3BAV1,9606.ENSP00000382390,10090.ENSMUSP00000053235,7227.FBpp0075523,NEUZ
3BAW0,9606.ENSP00000247668,10090.ENSMUSP00000028311,,TNF receptor-associated factor
3BAW4,9606.ENSP00000288912,10090.ENSMUSP00000113309,,cilium movement
3BAW5,9606.ENSP00000225577,10090.ENSMUSP00000119715,7227.FBpp0305462,ribosomal protein S6 kinase activity
3BAW7,9606.ENSP00000407182,10090.ENSMUSP00000133076,"7227.FBpp0076708,7227.FBpp0076711",ribosomal protein import into nucleus
3BAW9,9606.ENSP00000355904,10090.ENSMUSP00000025906,7227.FBpp0076448,positive regulation of transcription involved in G2/M transition of mitotic cell cycle
3BAWC,9606.ENSP00000418397,10090.ENSMUSP00000028807,7227.FBpp0076375,isovaleryl-CoA dehydrogenase activity
3BAWZ,9606.ENSP00000379836,10090.ENSMUSP00000065254,7227.FBpp0081847,"solute carrier family 30 (zinc transporter), member"
3BAXN,9606.ENSP00000255977,10090.ENSMUSP00000031985,"7227.FBpp0073752,7227.FBpp0073753,7227.FBpp0074856,7227.FBpp0078038",protein modification by small protein conjugation
3BAXT,9606.ENSP00000469686,10090.ENSMUSP00000078966,7227.FBpp0078427,negative regulation of CAMKK-AMPK signaling cascade
3BAYQ,9606.ENSP00000429633,10090.ENSMUSP00000086034,7227.FBpp0089402,RNA polymerase II transcription regulator recruiting activity
3BAYS,9606.ENSP00000376872,10090.ENSMUSP00000023294,,GTPase activity
3BAYY,9606.ENSP00000373674,10090.ENSMUSP00000099756,,pyrimidine deoxyribonucleoside monophosphate catabolic process
3BAZC,9606.ENSP00000405620,10090.ENSMUSP00000062622,,mitochondrial large ribosomal subunit assembly
3BAZG,9606.ENSP00000237530,10090.ENSMUSP00000112081,7227.FBpp0088527,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit
3BB04,9606.ENSP00000230085,10090.ENSMUSP00000019939,,negative regulation of early endosome to late endosome transport
3BB0F,9606.ENSP00000238628,10090.ENSMUSP00000061891,7227.FBpp0289501,intraflagellar transport
3BB0N,9606.ENSP00000265388,10090.ENSMUSP00000012679,"7227.FBpp0077399,7227.FBpp0086142",transportin 3
3BB15,9606.ENSP00000384792,"10090.ENSMUSP00000068516,10090.ENSMUSP00000103825",7227.FBpp0305221,Mitogen-activated protein kinase binding protein 1
3BB1A,"9606.ENSP00000250244,9606.ENSP00000388996",10090.ENSMUSP00000003117,7227.FBpp0081592,endosome to melanosome transport
3BB1B,9606.ENSP00000470142,10090.ENSMUSP00000075089,7227.FBpp0073433,Regulator of nonsense transcripts
3BB1G,9606.ENSP00000365961,10090.ENSMUSP00000054022,,ubiquitin-protein transferase activity
3BB21,"9606.ENSP00000320147,9606.ENSP00000404658","10090.ENSMUSP00000080419,10090.ENSMUSP00000102906",7227.FBpp0306192,response to tetrachloromethane
3BB25,9606.ENSP00000260247,10090.ENSMUSP00000067616,7227.FBpp0074607,Defective in cullin neddylation 1 domain containing
3BB2D,9606.ENSP00000263549,10090.ENSMUSP00000031850,,Poly (ADP-ribose) polymerase
3BB2H,9606.ENSP00000379721,10090.ENSMUSP00000106046,7227.FBpp0083419,Belongs to the peptidase C19 family
3BB2J,9606.ENSP00000319052,10090.ENSMUSP00000100020,7227.FBpp0080611,heterotrimeric G-protein binding
3BB2R,9606.ENSP00000265165,10090.ENSMUSP00000029611,,lymphoid enhancer-binding factor 1
3BB2Y,9606.ENSP00000381270,10090.ENSMUSP00000097328,,smoothened signaling pathway involved in dorsal/ventral neural tube patterning
3BB33,"9606.ENSP00000259351,9606.ENSP00000356607","10090.ENSMUSP00000088563,10090.ENSMUSP00000130581",7227.FBpp0086177,regulation of Ral protein signal transduction
3BB34,9606.ENSP00000369436,10090.ENSMUSP00000052056,,Ankyrin repeat
3BB3B,9606.ENSP00000403925,10090.ENSMUSP00000067882,7227.FBpp0304278,developmental process involved in reproduction
3BB3P,9606.ENSP00000301764,10090.ENSMUSP00000025649,7227.FBpp0082177,positive regulation by virus of viral protein levels in host cell
3BB42,9606.ENSP00000365200,10090.ENSMUSP00000027215,,Testis-expressed sequence 30 protein
3BB45,9606.ENSP00000229266,10090.ENSMUSP00000065743,7227.FBpp0086818,diacylglycerol cholinephosphotransferase activity
3BB49,"9606.ENSP00000216259,9606.ENSP00000268261","10090.ENSMUSP00000023112,10090.ENSMUSP00000023396",7227.FBpp0075693,phosphomannomutase activity
3BB4Q,9606.ENSP00000478645,"10090.ENSMUSP00000027172,10090.ENSMUSP00000040062",7227.FBpp0077950,Islet cell autoantigen
3BB5H,9606.ENSP00000328835,10090.ENSMUSP00000105094,7227.FBpp0073822,DNA topoisomerase type I activity
3BB5J,9606.ENSP00000453854,10090.ENSMUSP00000055772,7227.FBpp0076430,Selenocysteine insertion sequence-binding protein
3BB68,9606.ENSP00000355605,10090.ENSMUSP00000095915,7227.FBpp0084351,exocyst assembly
3BB6A,9606.ENSP00000363642,10090.ENSMUSP00000032237,7227.FBpp0075034,U3 snoRNA binding
3BB6J,9606.ENSP00000242591,10090.ENSMUSP00000031426,,intraciliary transport involved in cilium assembly
3BB6V,9606.ENSP00000221480,10090.ENSMUSP00000004686,7227.FBpp0300234,peroxisome fission
3BB7E,9606.ENSP00000426191,10090.ENSMUSP00000022136,7227.FBpp0082433,Cell cycle checkpoint protein
3BB7I,9606.ENSP00000450864,10090.ENSMUSP00000020755,7227.FBpp0082285,positive regulation of gluconeogenesis
3BB7K,9606.ENSP00000366395,10090.ENSMUSP00000114843,7227.FBpp0303146,E3 ubiquitin-protein ligase synoviolin
3BB82,9606.ENSP00000269967,10090.ENSMUSP00000002683,7227.FBpp0079232,Coiled-coil domain containing protein (DUF2052)
3BB8C,9606.ENSP00000222644,10090.ENSMUSP00000125880,"7227.FBpp0088886,7227.FBpp0290542",Belongs to the MAGUK family
3BB8K,9606.ENSP00000377801,10090.ENSMUSP00000048043,7227.FBpp0083546,chromatin organization
3BB8X,9606.ENSP00000281141,10090.ENSMUSP00000043033,,cell cycle arrest
3BB94,9606.ENSP00000313885,10090.ENSMUSP00000091440,7227.FBpp0077122,
3BB95,9606.ENSP00000273064,10090.ENSMUSP00000084466,"7227.FBpp0074512,7227.FBpp0085232",positive regulation of nuclear receptor transcription coactivator activity
3BB96,9606.ENSP00000290536,10090.ENSMUSP00000109613,,male meiosis chromosome separation
3BB97,9606.ENSP00000433343,"10090.ENSMUSP00000023069,10090.ENSMUSP00000058377",,Cajal body organization
3BB9C,9606.ENSP00000478754,10090.ENSMUSP00000128421,7227.FBpp0079565,Belongs to the DEAD box helicase family
3BB9Q,9606.ENSP00000323580,10090.ENSMUSP00000113768,7227.FBpp0085279,non-motile cilium assembly
3BB9S,9606.ENSP00000262738,10090.ENSMUSP00000088046,7227.FBpp0292315,homophilic cell adhesion via plasma membrane adhesion molecules
3BB9Y,9606.ENSP00000355428,10090.ENSMUSP00000112077,7227.FBpp0294031,negative regulation of protein tyrosine kinase activity
3BBA0,"9606.ENSP00000233055,9606.ENSP00000298125",10090.ENSMUSP00000014691,7227.FBpp0293060,positive regulation of toll-like receptor 4 signaling pathway
3BBAN,9606.ENSP00000362942,10090.ENSMUSP00000099628,,phosphatase and actin regulator
3BBAR,9606.ENSP00000261588,10090.ENSMUSP00000065744,,Domain of unknown function (DUF4457)
3BBAZ,"9606.ENSP00000283426,9606.ENSP00000353646",10090.ENSMUSP00000014927,"7227.FBpp0086135,7227.FBpp0088791,7227.FBpp0271844","Pleckstrin homology domain containing, family G (with RhoGef domain) member"
3BBB0,9606.ENSP00000333942,"10090.ENSMUSP00000057896,10090.ENSMUSP00000124674",,regulation of podosome assembly
3BBB4,9606.ENSP00000376443,"10090.ENSMUSP00000030010,10090.ENSMUSP00000045285,10090.ENSMUSP00000047927","7227.FBpp0074959,7227.FBpp0083233,7227.FBpp0110124,7227.FBpp0110241,7227.FBpp0290160,7227.FBpp0297618,7227.FBpp0300324,7227.FBpp0302542,7227.FBpp0304548,7227.FBpp0304586","ATPase activity, coupled to transmembrane movement of substances"
3BBB7,9606.ENSP00000293190,10090.ENSMUSP00000002848,,glutamate-gated calcium ion channel activity
3BBB9,9606.ENSP00000296343,10090.ENSMUSP00000087114,7227.FBpp0304117,negative regulation of autophagosome maturation
3BBBA,9606.ENSP00000303830,10090.ENSMUSP00000005671,"7227.FBpp0080716,7227.FBpp0082463,7227.FBpp0288669",insulin receptor substrate binding
3BBBI,9606.ENSP00000351155,10090.ENSMUSP00000021466,7227.FBpp0084036,atlastin GTPase
3BBBJ,9606.ENSP00000386277,10090.ENSMUSP00000132688,7227.FBpp0112547,regulation of cyclin-dependent protein serine/threonine kinase activity
3BBBV,9606.ENSP00000408292,10090.ENSMUSP00000062277,,Tripartite motif containing 32
3BBC3,9606.ENSP00000313140,10090.ENSMUSP00000043049,7227.FBpp0081878,exodeoxyribonuclease I activity
3BBCW,9606.ENSP00000376583,10090.ENSMUSP00000026558,7227.FBpp0071252,cell-cell adhesion involved in gastrulation
3BBD1,9606.ENSP00000479964,10090.ENSMUSP00000110179,7227.FBpp0083082,"Solute carrier family 4 (anion exchanger), member 1, adaptor protein"
3BBD9,9606.ENSP00000281821,10090.ENSMUSP00000029964,7227.FBpp0088153,ephrin receptor activity
3BBDS,9606.ENSP00000346112,"10090.ENSMUSP00000028549,10090.ENSMUSP00000096690",7227.FBpp0072046,Solute carrier family 12
3BBE2,9606.ENSP00000357869,10090.ENSMUSP00000072134,7227.FBpp0072416,1-phosphatidylinositol 4-kinase activity
3BBEG,9606.ENSP00000452948,10090.ENSMUSP00000095949,"7227.FBpp0081509,7227.FBpp0082633","mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity"
3BBF1,9606.ENSP00000379201,10090.ENSMUSP00000055002,,negative regulation of ATPase activity
3BBF8,9606.ENSP00000411253,10090.ENSMUSP00000004576,,TBCC domain-containing protein 1
3BBFE,9606.ENSP00000325863,10090.ENSMUSP00000034405,7227.FBpp0300931,manganese ion binding
3BBG8,9606.ENSP00000438115,10090.ENSMUSP00000108058,7227.FBpp0087821,cop9 signalosome complex subunit
3BBG9,9606.ENSP00000253031,10090.ENSMUSP00000034700,,"Yip1 domain family, member 2"
3BBGH,9606.ENSP00000443204,10090.ENSMUSP00000107388,7227.FBpp0271831,C2 domain-containing protein
3BBGS,9606.ENSP00000346635,10090.ENSMUSP00000071864,7227.FBpp0073073,protein folding in endoplasmic reticulum
3BBHE,9606.ENSP00000040738,10090.ENSMUSP00000058618,7227.FBpp0084622,biorientation of chromosomes in cell division
3BBHI,9606.ENSP00000323880,10090.ENSMUSP00000038351,7227.FBpp0088237,Forkhead box
3BBHS,9606.ENSP00000354032,10090.ENSMUSP00000127685,7227.FBpp0070426,lipid droplet organization
3BBHV,9606.ENSP00000307260,10090.ENSMUSP00000115011,,cellular response to glucose starvation
3BBIX,9606.ENSP00000290155,10090.ENSMUSP00000023694,7227.FBpp0073074,regulation of cilium movement
3BBJ1,9606.ENSP00000262741,10090.ENSMUSP00000030464,7227.FBpp0303635,regulatory subunit
3BBJ6,9606.ENSP00000368305,10090.ENSMUSP00000105769,"7227.FBpp0074812,7227.FBpp0074813,7227.FBpp0077226,7227.FBpp0082033",starch binding. It is involved in the biological process described with lipid metabolic process
3BBJJ,9606.ENSP00000403042,10090.ENSMUSP00000066607,7227.FBpp0085459,regulation of nucleic acid-templated transcription
3BBJT,9606.ENSP00000232978,"10090.ENSMUSP00000035112,10090.ENSMUSP00000045945",7227.FBpp0084655,peptidyl-prolyl cis-trans isomerase activity
3BBK0,9606.ENSP00000423276,10090.ENSMUSP00000018383,7227.FBpp0291705,Zinc finger CCHC
3BBKC,9606.ENSP00000377721,10090.ENSMUSP00000032768,7227.FBpp0082035,radial pattern formation
3BBKQ,9606.ENSP00000350686,10090.ENSMUSP00000031474,7227.FBpp0290627,mitotic nuclear envelope reassembly
3BBKV,9606.ENSP00000310978,10090.ENSMUSP00000132190,7227.FBpp0075543,ethanolamine-phosphate phospho-lyase activity
3BBM4,9606.ENSP00000372394,10090.ENSMUSP00000019439,7227.FBpp0078559,ubiquitin-like protein ligase activity
3BBMM,9606.ENSP00000320815,10090.ENSMUSP00000036772,,Glycerophosphodiester phosphodiesterase
3BBMN,9606.ENSP00000281722,10090.ENSMUSP00000045511,7227.FBpp0083366,heterogeneous nuclear ribonucleoprotein
3BBMP,9606.ENSP00000279146,10090.ENSMUSP00000036279,7227.FBpp0073411,farnesylated protein binding
3BBMU,9606.ENSP00000415434,10090.ENSMUSP00000038533,,Belongs to the peptidase C19 family
3BBNC,9606.ENSP00000269571,10090.ENSMUSP00000020329,7227.FBpp0071571,receptor
3BBND,9606.ENSP00000324510,"10090.ENSMUSP00000102058,10090.ENSMUSP00000138188","7227.FBpp0292144,7227.FBpp0305560",regulation of dense core granule exocytosis
3BBNF,9606.ENSP00000315680,10090.ENSMUSP00000020182,,peroxisome matrix targeting signal-2 binding
3BBPA,9606.ENSP00000376258,10090.ENSMUSP00000031434,7227.FBpp0086919,negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
3BBPR,"9606.ENSP00000226207,9606.ENSP00000384330",10090.ENSMUSP00000099867,"7227.FBpp0072306,7227.FBpp0080452",Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
3BBPV,9606.ENSP00000417864,10090.ENSMUSP00000099990,7227.FBpp0289639,"Acidic (leucine-rich) nuclear phosphoprotein 32 family, member"
3BBPY,9606.ENSP00000417569,10090.ENSMUSP00000033289,7227.FBpp0073955,stromal interaction molecule
3BBQ5,9606.ENSP00000424544,10090.ENSMUSP00000126080,7227.FBpp0079233,protein N-linked glycosylation via asparagine
3BBQU,9606.ENSP00000299687,10090.ENSMUSP00000118361,,nucleic acid binding
3BBQY,9606.ENSP00000404121,10090.ENSMUSP00000065770,,double-stranded RNA binding
3BBQZ,9606.ENSP00000262430,10090.ENSMUSP00000095970,,malonyl-CoA decarboxylase activity
3BBR0,"9606.ENSP00000385751,9606.ENSP00000483424","10090.ENSMUSP00000027929,10090.ENSMUSP00000131684",7227.FBpp0290718,Map microtubule affinity-regulating kinase
3BBR3,9606.ENSP00000274181,10090.ENSMUSP00000095984,,negative regulation of cellular response to hepatocyte growth factor stimulus
3BBR8,"9606.ENSP00000263574,9606.ENSP00000284981",10090.ENSMUSP00000072428,7227.FBpp0298292,Amyloid beta (A4)
3BBRW,9606.ENSP00000338728,"10090.ENSMUSP00000048978,10090.ENSMUSP00000082177",7227.FBpp0072899,positive regulation of protein localization to cilium
3BBS4,9606.ENSP00000432786,10090.ENSMUSP00000038229,7227.FBpp0289915,initiation of neural tube closure
3BBSE,9606.ENSP00000447651,10090.ENSMUSP00000062762,,termination of mitochondrial transcription
3BBSX,9606.ENSP00000378119,10090.ENSMUSP00000111084,,metalloreductase
3BBT2,9606.ENSP00000362962,10090.ENSMUSP00000028237,,cell division
3BBT5,9606.ENSP00000274289,10090.ENSMUSP00000033154,7227.FBpp0074608,protein serine/threonine kinase activity
3BBTA,9606.ENSP00000349305,10090.ENSMUSP00000081880,7227.FBpp0071945,Golgi to plasma membrane protein transport
3BBTB,9606.ENSP00000296785,10090.ENSMUSP00000022164,7227.FBpp0079487,low-density lipoprotein particle receptor binding
3BBTH,9606.ENSP00000400887,10090.ENSMUSP00000106256,7227.FBpp0288801,5-diphosphoinositol pentakisphosphate 3-kinase activity
3BBUC,9606.ENSP00000261700,"10090.ENSMUSP00000022341,10090.ENSMUSP00000136672",7227.FBpp0082916,"tRNA splicing, via endonucleolytic cleavage and ligation"
3BBUH,9606.ENSP00000360664,10090.ENSMUSP00000099803,"7227.FBpp0077736,7227.FBpp0086895",embryo development ending in birth or egg hatching
3BBVH,9606.ENSP00000262241,10090.ENSMUSP00000073004,7227.FBpp0292003,transcription corepressor activity
3BBVK,9606.ENSP00000265881,10090.ENSMUSP00000034524,7227.FBpp0083854,RNA exonuclease 2
3BBWG,9606.ENSP00000291565,10090.ENSMUSP00000038540,7227.FBpp0111673,pyridoxal 5'-phosphate salvage
3BBWT,"9606.ENSP00000264433,9606.ENSP00000421985",10090.ENSMUSP00000049026,7227.FBpp0302831,folliculin interacting protein
3BBX3,9606.ENSP00000358862,10090.ENSMUSP00000026032,,histone H2A-K119 monoubiquitination
3BBY0,"9606.ENSP00000347915,9606.ENSP00000386181",10090.ENSMUSP00000097574,,intraciliary transport
3BBY9,9606.ENSP00000401191,10090.ENSMUSP00000083146,7227.FBpp0302559,rRNA (guanine-N7)-methylation
3BBYQ,9606.ENSP00000277010,10090.ENSMUSP00000056027,,sigma non-opioid intracellular receptor 1
3BBYS,9606.ENSP00000387361,10090.ENSMUSP00000066808,"7227.FBpp0080237,7227.FBpp0111762",strawberry notch homolog
3BBYW,9606.ENSP00000309430,10090.ENSMUSP00000044871,7227.FBpp0088455,attachment of GPI anchor to protein
3BBZB,9606.ENSP00000278780,10090.ENSMUSP00000044026,,endocardium formation
3BBZR,9606.ENSP00000340445,10090.ENSMUSP00000057993,,cold acclimation
3BBZZ,9606.ENSP00000266025,10090.ENSMUSP00000010189,7227.FBpp0078897,"retrograde vesicle-mediated transport, Golgi to ER"
3BC04,9606.ENSP00000352603,10090.ENSMUSP00000019662,,Golgi to lysosome transport
3BC0N,9606.ENSP00000362592,10090.ENSMUSP00000099658,7227.FBpp0082511,histone-binding protein
3BC0V,9606.ENSP00000352925,10090.ENSMUSP00000098035,7227.FBpp0085431,histone acetylation
3BC10,9606.ENSP00000276692,10090.ENSMUSP00000105783,"7227.FBpp0083501,7227.FBpp0297568",DNA catabolic process
3BC1I,9606.ENSP00000448323,10090.ENSMUSP00000011302,7227.FBpp0082893,obsolete TFIIIB-type transcription factor activity
3BC1S,9606.ENSP00000258149,10090.ENSMUSP00000020408,,cellular response to vitamin B1
3BC20,9606.ENSP00000287078,10090.ENSMUSP00000020284,7227.FBpp0072282,regulation of fatty acid beta-oxidation
3BC21,9606.ENSP00000351475,10090.ENSMUSP00000027493,7227.FBpp0072069,negative regulation of glycogen biosynthetic process
3BC2X,9606.ENSP00000342075,10090.ENSMUSP00000113676,,
3BC52,9606.ENSP00000378265,10090.ENSMUSP00000077644,"7227.FBpp0079002,7227.FBpp0301109",Mitochondrial sodium hydrogen exchanger
3BC56,9606.ENSP00000363205,10090.ENSMUSP00000029147,"7227.FBpp0079874,7227.FBpp0302821",cysteine desulfurase activity
3BC58,9606.ENSP00000410007,10090.ENSMUSP00000055692,,F-box-like
3BC5M,9606.ENSP00000362139,10090.ENSMUSP00000050810,,transmembrane-ephrin receptor activity
3BC5Q,9606.ENSP00000380524,10090.ENSMUSP00000035663,,Calcyphosin-like protein
3BC5X,9606.ENSP00000365811,10090.ENSMUSP00000023468,,spermatid differentiation
3BC5Z,9606.ENSP00000481038,10090.ENSMUSP00000032629,7227.FBpp0082541,positive regulation of neurotrophin TRK receptor signaling pathway
3BC62,9606.ENSP00000365782,10090.ENSMUSP00000037596,7227.FBpp0082435,cilium organization
3BC67,9606.ENSP00000372191,"10090.ENSMUSP00000026559,10090.ENSMUSP00000072732",7227.FBpp0083290,NAD-dependent histone deacetylase activity (H4-K16 specific)
3BC6D,"9606.ENSP00000222271,9606.ENSP00000260356",10090.ENSMUSP00000003659,7227.FBpp0078941,heparin binding
3BC6S,9606.ENSP00000315791,10090.ENSMUSP00000028599,7227.FBpp0112455,mRNA processing
3BC6X,"9606.ENSP00000242592,9606.ENSP00000357873",10090.ENSMUSP00000015829,"7227.FBpp0074843,7227.FBpp0082092,7227.FBpp0083227","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"
3BC6Y,9606.ENSP00000367323,10090.ENSMUSP00000125058,7227.FBpp0300312,Voltage-gated potassium channel subunit
3BC76,9606.ENSP00000436975,10090.ENSMUSP00000092498,7227.FBpp0085901,motile cilium assembly
3BC7P,9606.ENSP00000390783,10090.ENSMUSP00000021335,7227.FBpp0089084,vesicle docking involved in exocytosis
3BC7Q,9606.ENSP00000330460,10090.ENSMUSP00000027655,,RNA secondary structure unwinding
3BC86,9606.ENSP00000266970,10090.ENSMUSP00000026416,7227.FBpp0289675,positive regulation of DNA-dependent DNA replication initiation
3BC89,9606.ENSP00000346693,10090.ENSMUSP00000021793,,"Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Acts specifically toward polyunsaturated acyl-CoA with the higher activity toward C20 4(n- 6) acyl-CoA. Condensing enzyme that catalyzes the synthesis of polyunsaturated very long chain fatty acid (C20- and C22-PUFA). May participate to the production of polyunsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators"
3BC8E,9606.ENSP00000360488,10090.ENSMUSP00000070534,7227.FBpp0302874,Folate-sensitive fragile site protein Fra10Ac1
3BC8I,9606.ENSP00000377686,10090.ENSMUSP00000017354,7227.FBpp0076417,mediator of RNA polymerase II transcription subunit
3BC8P,9606.ENSP00000326381,10090.ENSMUSP00000023599,7227.FBpp0297911,negative regulation of RNA-directed 5'-3' RNA polymerase activity
3BC90,9606.ENSP00000393541,10090.ENSMUSP00000016781,,intraciliary transport
3BC92,9606.ENSP00000438748,10090.ENSMUSP00000020801,7227.FBpp0079708,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BC96,9606.ENSP00000356518,10090.ENSMUSP00000036347,,positive regulation of chromosome organization
3BC9K,9606.ENSP00000331487,10090.ENSMUSP00000099306,7227.FBpp0084267,negative regulation of RIG-I signaling pathway
3BCA6,9606.ENSP00000401112,10090.ENSMUSP00000110057,,commitment of neuronal cell to specific neuron type in forebrain
3BCAJ,9606.ENSP00000296953,10090.ENSMUSP00000059102,7227.FBpp0110092,positive regulation of prolactin signaling pathway
3BCAM,"9606.ENSP00000268793,9606.ENSP00000376807",10090.ENSMUSP00000034371,"7227.FBpp0111628,7227.FBpp0289628,7227.FBpp0292372",dipeptidase activity
3BCAT,9606.ENSP00000369099,10090.ENSMUSP00000112064,,ADP-ribose CDP-alcohol diphosphatase
3BCAW,9606.ENSP00000369257,10090.ENSMUSP00000042702,,Rpgrip1-like
3BCB0,9606.ENSP00000224652,10090.ENSMUSP00000033139,7227.FBpp0085627,arginyltransferase activity
3BCB2,9606.ENSP00000374490,10090.ENSMUSP00000101915,7227.FBpp0271744,"ATP-dependent microtubule motor activity, minus-end-directed"
3BCBH,9606.ENSP00000468424,10090.ENSMUSP00000021314,7227.FBpp0076451,N-terminal peptidyl-glycine N-myristoylation
