id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BAUV,"9606.ENSP00000318197,9606.ENSP00000326042,9606.ENSP00000382982","10090.ENSMUSP00000084713,10090.ENSMUSP00000085580","7227.FBpp0081062,7227.FBpp0081153,7227.FBpp0081565,7227.FBpp0082964",structural constituent of cytoskeleton
3BAV1,9606.ENSP00000382390,10090.ENSMUSP00000053235,7227.FBpp0075523,NEUZ
3BAW5,9606.ENSP00000225577,10090.ENSMUSP00000119715,7227.FBpp0305462,ribosomal protein S6 kinase activity
3BAW7,9606.ENSP00000407182,10090.ENSMUSP00000133076,"7227.FBpp0076708,7227.FBpp0076711",ribosomal protein import into nucleus
3BAW9,9606.ENSP00000355904,10090.ENSMUSP00000025906,7227.FBpp0076448,positive regulation of transcription involved in G2/M transition of mitotic cell cycle
3BAWC,9606.ENSP00000418397,10090.ENSMUSP00000028807,7227.FBpp0076375,isovaleryl-CoA dehydrogenase activity
3BAWZ,9606.ENSP00000379836,10090.ENSMUSP00000065254,7227.FBpp0081847,"solute carrier family 30 (zinc transporter), member"
3BAXN,9606.ENSP00000255977,10090.ENSMUSP00000031985,"7227.FBpp0073752,7227.FBpp0073753,7227.FBpp0074856,7227.FBpp0078038",protein modification by small protein conjugation
3BAXT,9606.ENSP00000469686,10090.ENSMUSP00000078966,7227.FBpp0078427,negative regulation of CAMKK-AMPK signaling cascade
3BAYQ,9606.ENSP00000429633,10090.ENSMUSP00000086034,7227.FBpp0089402,RNA polymerase II transcription regulator recruiting activity
3BAZG,9606.ENSP00000237530,10090.ENSMUSP00000112081,7227.FBpp0088527,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit
3BB0F,9606.ENSP00000238628,10090.ENSMUSP00000061891,7227.FBpp0289501,intraflagellar transport
3BB0N,9606.ENSP00000265388,10090.ENSMUSP00000012679,"7227.FBpp0077399,7227.FBpp0086142",transportin 3
3BB15,9606.ENSP00000384792,"10090.ENSMUSP00000068516,10090.ENSMUSP00000103825",7227.FBpp0305221,Mitogen-activated protein kinase binding protein 1
3BB1A,"9606.ENSP00000250244,9606.ENSP00000388996",10090.ENSMUSP00000003117,7227.FBpp0081592,endosome to melanosome transport
3BB1B,9606.ENSP00000470142,10090.ENSMUSP00000075089,7227.FBpp0073433,Regulator of nonsense transcripts
3BB21,"9606.ENSP00000320147,9606.ENSP00000404658","10090.ENSMUSP00000080419,10090.ENSMUSP00000102906",7227.FBpp0306192,response to tetrachloromethane
3BB25,9606.ENSP00000260247,10090.ENSMUSP00000067616,7227.FBpp0074607,Defective in cullin neddylation 1 domain containing
3BB2H,9606.ENSP00000379721,10090.ENSMUSP00000106046,7227.FBpp0083419,Belongs to the peptidase C19 family
3BB2J,9606.ENSP00000319052,10090.ENSMUSP00000100020,7227.FBpp0080611,heterotrimeric G-protein binding
3BB33,"9606.ENSP00000259351,9606.ENSP00000356607","10090.ENSMUSP00000088563,10090.ENSMUSP00000130581",7227.FBpp0086177,regulation of Ral protein signal transduction
3BB3B,9606.ENSP00000403925,10090.ENSMUSP00000067882,7227.FBpp0304278,developmental process involved in reproduction
3BB3P,9606.ENSP00000301764,10090.ENSMUSP00000025649,7227.FBpp0082177,positive regulation by virus of viral protein levels in host cell
3BB45,9606.ENSP00000229266,10090.ENSMUSP00000065743,7227.FBpp0086818,diacylglycerol cholinephosphotransferase activity
3BB49,"9606.ENSP00000216259,9606.ENSP00000268261","10090.ENSMUSP00000023112,10090.ENSMUSP00000023396",7227.FBpp0075693,phosphomannomutase activity
3BB4Q,9606.ENSP00000478645,"10090.ENSMUSP00000027172,10090.ENSMUSP00000040062",7227.FBpp0077950,Islet cell autoantigen
3BB5H,9606.ENSP00000328835,10090.ENSMUSP00000105094,7227.FBpp0073822,DNA topoisomerase type I activity
3BB5J,9606.ENSP00000453854,10090.ENSMUSP00000055772,7227.FBpp0076430,Selenocysteine insertion sequence-binding protein
3BB68,9606.ENSP00000355605,10090.ENSMUSP00000095915,7227.FBpp0084351,exocyst assembly
3BB6A,9606.ENSP00000363642,10090.ENSMUSP00000032237,7227.FBpp0075034,U3 snoRNA binding
3BB6V,9606.ENSP00000221480,10090.ENSMUSP00000004686,7227.FBpp0300234,peroxisome fission
3BB7E,9606.ENSP00000426191,10090.ENSMUSP00000022136,7227.FBpp0082433,Cell cycle checkpoint protein
3BB7I,9606.ENSP00000450864,10090.ENSMUSP00000020755,7227.FBpp0082285,positive regulation of gluconeogenesis
3BB7K,9606.ENSP00000366395,10090.ENSMUSP00000114843,7227.FBpp0303146,E3 ubiquitin-protein ligase synoviolin
3BB82,9606.ENSP00000269967,10090.ENSMUSP00000002683,7227.FBpp0079232,Coiled-coil domain containing protein (DUF2052)
3BB8C,9606.ENSP00000222644,10090.ENSMUSP00000125880,"7227.FBpp0088886,7227.FBpp0290542",Belongs to the MAGUK family
3BB8K,9606.ENSP00000377801,10090.ENSMUSP00000048043,7227.FBpp0083546,chromatin organization
3BB94,9606.ENSP00000313885,10090.ENSMUSP00000091440,7227.FBpp0077122,
3BB95,9606.ENSP00000273064,10090.ENSMUSP00000084466,"7227.FBpp0074512,7227.FBpp0085232",positive regulation of nuclear receptor transcription coactivator activity
3BB9C,9606.ENSP00000478754,10090.ENSMUSP00000128421,7227.FBpp0079565,Belongs to the DEAD box helicase family
3BB9Q,9606.ENSP00000323580,10090.ENSMUSP00000113768,7227.FBpp0085279,non-motile cilium assembly
3BB9Y,9606.ENSP00000355428,10090.ENSMUSP00000112077,7227.FBpp0294031,negative regulation of protein tyrosine kinase activity
3BBA0,"9606.ENSP00000233055,9606.ENSP00000298125",10090.ENSMUSP00000014691,7227.FBpp0293060,positive regulation of toll-like receptor 4 signaling pathway
3BBAZ,"9606.ENSP00000283426,9606.ENSP00000353646",10090.ENSMUSP00000014927,"7227.FBpp0086135,7227.FBpp0088791,7227.FBpp0271844","Pleckstrin homology domain containing, family G (with RhoGef domain) member"
3BBB4,9606.ENSP00000376443,"10090.ENSMUSP00000030010,10090.ENSMUSP00000045285,10090.ENSMUSP00000047927","7227.FBpp0074959,7227.FBpp0083233,7227.FBpp0110124,7227.FBpp0110241,7227.FBpp0290160,7227.FBpp0297618,7227.FBpp0300324,7227.FBpp0302542,7227.FBpp0304548,7227.FBpp0304586","ATPase activity, coupled to transmembrane movement of substances"
3BBB9,9606.ENSP00000296343,10090.ENSMUSP00000087114,7227.FBpp0304117,negative regulation of autophagosome maturation
3BBBA,9606.ENSP00000303830,10090.ENSMUSP00000005671,"7227.FBpp0080716,7227.FBpp0082463,7227.FBpp0288669",insulin receptor substrate binding
3BBBI,9606.ENSP00000351155,10090.ENSMUSP00000021466,7227.FBpp0084036,atlastin GTPase
3BBBJ,9606.ENSP00000386277,10090.ENSMUSP00000132688,7227.FBpp0112547,regulation of cyclin-dependent protein serine/threonine kinase activity
3BBC3,9606.ENSP00000313140,10090.ENSMUSP00000043049,7227.FBpp0081878,exodeoxyribonuclease I activity
3BBCW,9606.ENSP00000376583,10090.ENSMUSP00000026558,7227.FBpp0071252,cell-cell adhesion involved in gastrulation
3BBD1,9606.ENSP00000479964,10090.ENSMUSP00000110179,7227.FBpp0083082,"Solute carrier family 4 (anion exchanger), member 1, adaptor protein"
3BBD9,9606.ENSP00000281821,10090.ENSMUSP00000029964,7227.FBpp0088153,ephrin receptor activity
3BBDS,9606.ENSP00000346112,"10090.ENSMUSP00000028549,10090.ENSMUSP00000096690",7227.FBpp0072046,Solute carrier family 12
3BBE2,9606.ENSP00000357869,10090.ENSMUSP00000072134,7227.FBpp0072416,1-phosphatidylinositol 4-kinase activity
3BBEG,9606.ENSP00000452948,10090.ENSMUSP00000095949,"7227.FBpp0081509,7227.FBpp0082633","mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity"
3BBFE,9606.ENSP00000325863,10090.ENSMUSP00000034405,7227.FBpp0300931,manganese ion binding
3BBG8,9606.ENSP00000438115,10090.ENSMUSP00000108058,7227.FBpp0087821,cop9 signalosome complex subunit
3BBGH,9606.ENSP00000443204,10090.ENSMUSP00000107388,7227.FBpp0271831,C2 domain-containing protein
3BBGS,9606.ENSP00000346635,10090.ENSMUSP00000071864,7227.FBpp0073073,protein folding in endoplasmic reticulum
3BBHE,9606.ENSP00000040738,10090.ENSMUSP00000058618,7227.FBpp0084622,biorientation of chromosomes in cell division
3BBHI,9606.ENSP00000323880,10090.ENSMUSP00000038351,7227.FBpp0088237,Forkhead box
3BBIX,9606.ENSP00000290155,10090.ENSMUSP00000023694,7227.FBpp0073074,regulation of cilium movement
3BBJ1,9606.ENSP00000262741,10090.ENSMUSP00000030464,7227.FBpp0303635,regulatory subunit
3BBJ6,9606.ENSP00000368305,10090.ENSMUSP00000105769,"7227.FBpp0074812,7227.FBpp0074813,7227.FBpp0077226,7227.FBpp0082033",starch binding. It is involved in the biological process described with lipid metabolic process
3BBJJ,9606.ENSP00000403042,10090.ENSMUSP00000066607,7227.FBpp0085459,regulation of nucleic acid-templated transcription
3BBJT,9606.ENSP00000232978,"10090.ENSMUSP00000035112,10090.ENSMUSP00000045945",7227.FBpp0084655,peptidyl-prolyl cis-trans isomerase activity
3BBK0,9606.ENSP00000423276,10090.ENSMUSP00000018383,7227.FBpp0291705,Zinc finger CCHC
3BBKC,9606.ENSP00000377721,10090.ENSMUSP00000032768,7227.FBpp0082035,radial pattern formation
3BBKQ,9606.ENSP00000350686,10090.ENSMUSP00000031474,7227.FBpp0290627,mitotic nuclear envelope reassembly
3BBKV,9606.ENSP00000310978,10090.ENSMUSP00000132190,7227.FBpp0075543,ethanolamine-phosphate phospho-lyase activity
3BBM4,9606.ENSP00000372394,10090.ENSMUSP00000019439,7227.FBpp0078559,ubiquitin-like protein ligase activity
3BBMN,9606.ENSP00000281722,10090.ENSMUSP00000045511,7227.FBpp0083366,heterogeneous nuclear ribonucleoprotein
3BBMP,9606.ENSP00000279146,10090.ENSMUSP00000036279,7227.FBpp0073411,farnesylated protein binding
3BBNC,9606.ENSP00000269571,10090.ENSMUSP00000020329,7227.FBpp0071571,receptor
3BBND,9606.ENSP00000324510,"10090.ENSMUSP00000102058,10090.ENSMUSP00000138188","7227.FBpp0292144,7227.FBpp0305560",regulation of dense core granule exocytosis
3BBPA,9606.ENSP00000376258,10090.ENSMUSP00000031434,7227.FBpp0086919,negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
3BBPR,"9606.ENSP00000226207,9606.ENSP00000384330",10090.ENSMUSP00000099867,"7227.FBpp0072306,7227.FBpp0080452",Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
3BBPV,9606.ENSP00000417864,10090.ENSMUSP00000099990,7227.FBpp0289639,"Acidic (leucine-rich) nuclear phosphoprotein 32 family, member"
3BBPY,9606.ENSP00000417569,10090.ENSMUSP00000033289,7227.FBpp0073955,stromal interaction molecule
3BBQ5,9606.ENSP00000424544,10090.ENSMUSP00000126080,7227.FBpp0079233,protein N-linked glycosylation via asparagine
3BBR0,"9606.ENSP00000385751,9606.ENSP00000483424","10090.ENSMUSP00000027929,10090.ENSMUSP00000131684",7227.FBpp0290718,Map microtubule affinity-regulating kinase
3BBR8,"9606.ENSP00000263574,9606.ENSP00000284981",10090.ENSMUSP00000072428,7227.FBpp0298292,Amyloid beta (A4)
3BBRW,9606.ENSP00000338728,"10090.ENSMUSP00000048978,10090.ENSMUSP00000082177",7227.FBpp0072899,positive regulation of protein localization to cilium
3BBS4,9606.ENSP00000432786,10090.ENSMUSP00000038229,7227.FBpp0289915,initiation of neural tube closure
3BBT5,9606.ENSP00000274289,10090.ENSMUSP00000033154,7227.FBpp0074608,protein serine/threonine kinase activity
3BBTA,9606.ENSP00000349305,10090.ENSMUSP00000081880,7227.FBpp0071945,Golgi to plasma membrane protein transport
3BBTB,9606.ENSP00000296785,10090.ENSMUSP00000022164,7227.FBpp0079487,low-density lipoprotein particle receptor binding
3BBTH,9606.ENSP00000400887,10090.ENSMUSP00000106256,7227.FBpp0288801,5-diphosphoinositol pentakisphosphate 3-kinase activity
3BBUC,9606.ENSP00000261700,"10090.ENSMUSP00000022341,10090.ENSMUSP00000136672",7227.FBpp0082916,"tRNA splicing, via endonucleolytic cleavage and ligation"
3BBUH,9606.ENSP00000360664,10090.ENSMUSP00000099803,"7227.FBpp0077736,7227.FBpp0086895",embryo development ending in birth or egg hatching
3BBVH,9606.ENSP00000262241,10090.ENSMUSP00000073004,7227.FBpp0292003,transcription corepressor activity
3BBVK,9606.ENSP00000265881,10090.ENSMUSP00000034524,7227.FBpp0083854,RNA exonuclease 2
3BBWG,9606.ENSP00000291565,10090.ENSMUSP00000038540,7227.FBpp0111673,pyridoxal 5'-phosphate salvage
3BBWT,"9606.ENSP00000264433,9606.ENSP00000421985",10090.ENSMUSP00000049026,7227.FBpp0302831,folliculin interacting protein
3BBY9,9606.ENSP00000401191,10090.ENSMUSP00000083146,7227.FBpp0302559,rRNA (guanine-N7)-methylation
3BBYS,9606.ENSP00000387361,10090.ENSMUSP00000066808,"7227.FBpp0080237,7227.FBpp0111762",strawberry notch homolog
3BBYW,9606.ENSP00000309430,10090.ENSMUSP00000044871,7227.FBpp0088455,attachment of GPI anchor to protein
3BBZZ,9606.ENSP00000266025,10090.ENSMUSP00000010189,7227.FBpp0078897,"retrograde vesicle-mediated transport, Golgi to ER"
3BC0N,9606.ENSP00000362592,10090.ENSMUSP00000099658,7227.FBpp0082511,histone-binding protein
3BC0V,9606.ENSP00000352925,10090.ENSMUSP00000098035,7227.FBpp0085431,histone acetylation
3BC10,9606.ENSP00000276692,10090.ENSMUSP00000105783,"7227.FBpp0083501,7227.FBpp0297568",DNA catabolic process
3BC1I,9606.ENSP00000448323,10090.ENSMUSP00000011302,7227.FBpp0082893,obsolete TFIIIB-type transcription factor activity
3BC20,9606.ENSP00000287078,10090.ENSMUSP00000020284,7227.FBpp0072282,regulation of fatty acid beta-oxidation
3BC52,9606.ENSP00000378265,10090.ENSMUSP00000077644,"7227.FBpp0079002,7227.FBpp0301109",Mitochondrial sodium hydrogen exchanger
3BC56,9606.ENSP00000363205,10090.ENSMUSP00000029147,"7227.FBpp0079874,7227.FBpp0302821",cysteine desulfurase activity
3BC5Z,9606.ENSP00000481038,10090.ENSMUSP00000032629,7227.FBpp0082541,positive regulation of neurotrophin TRK receptor signaling pathway
3BC62,9606.ENSP00000365782,10090.ENSMUSP00000037596,7227.FBpp0082435,cilium organization
3BC67,9606.ENSP00000372191,"10090.ENSMUSP00000026559,10090.ENSMUSP00000072732",7227.FBpp0083290,NAD-dependent histone deacetylase activity (H4-K16 specific)
3BC6D,"9606.ENSP00000222271,9606.ENSP00000260356",10090.ENSMUSP00000003659,7227.FBpp0078941,heparin binding
3BC6S,9606.ENSP00000315791,10090.ENSMUSP00000028599,7227.FBpp0112455,mRNA processing
3BC6X,"9606.ENSP00000242592,9606.ENSP00000357873",10090.ENSMUSP00000015829,"7227.FBpp0074843,7227.FBpp0082092,7227.FBpp0083227","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"
3BC6Y,9606.ENSP00000367323,10090.ENSMUSP00000125058,7227.FBpp0300312,Voltage-gated potassium channel subunit
3BC76,9606.ENSP00000436975,10090.ENSMUSP00000092498,7227.FBpp0085901,motile cilium assembly
3BC7P,9606.ENSP00000390783,10090.ENSMUSP00000021335,7227.FBpp0089084,vesicle docking involved in exocytosis
3BC86,9606.ENSP00000266970,10090.ENSMUSP00000026416,7227.FBpp0289675,positive regulation of DNA-dependent DNA replication initiation
3BC8E,9606.ENSP00000360488,10090.ENSMUSP00000070534,7227.FBpp0302874,Folate-sensitive fragile site protein Fra10Ac1
3BC8I,9606.ENSP00000377686,10090.ENSMUSP00000017354,7227.FBpp0076417,mediator of RNA polymerase II transcription subunit
3BC8P,9606.ENSP00000326381,10090.ENSMUSP00000023599,7227.FBpp0297911,negative regulation of RNA-directed 5'-3' RNA polymerase activity
3BC92,9606.ENSP00000438748,10090.ENSMUSP00000020801,7227.FBpp0079708,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BC9K,9606.ENSP00000331487,10090.ENSMUSP00000099306,7227.FBpp0084267,negative regulation of RIG-I signaling pathway
3BCAJ,9606.ENSP00000296953,10090.ENSMUSP00000059102,7227.FBpp0110092,positive regulation of prolactin signaling pathway
3BCAM,"9606.ENSP00000268793,9606.ENSP00000376807",10090.ENSMUSP00000034371,"7227.FBpp0111628,7227.FBpp0289628,7227.FBpp0292372",dipeptidase activity
3BCB0,9606.ENSP00000224652,10090.ENSMUSP00000033139,7227.FBpp0085627,arginyltransferase activity
3BCB2,9606.ENSP00000374490,10090.ENSMUSP00000101915,7227.FBpp0271744,"ATP-dependent microtubule motor activity, minus-end-directed"
3BCBH,9606.ENSP00000468424,10090.ENSMUSP00000021314,7227.FBpp0076451,N-terminal peptidyl-glycine N-myristoylation
3BCBZ,9606.ENSP00000440288,"10090.ENSMUSP00000031354,10090.ENSMUSP00000110729","7227.FBpp0070078,7227.FBpp0073491","ATPase activity, coupled to transmembrane movement of substances"
3BCC5,"9606.ENSP00000012443,9606.ENSP00000471730",10090.ENSMUSP00000003183,7227.FBpp0081606,phosphatase 5
3BCCI,9606.ENSP00000292246,10090.ENSMUSP00000045214,"7227.FBpp0074146,7227.FBpp0080263",intracellular chloride channel activity
3BCCM,9606.ENSP00000333142,10090.ENSMUSP00000132071,7227.FBpp0076092,lipid catabolic process
3BCCR,"9606.ENSP00000035307,9606.ENSP00000243776",10090.ENSMUSP00000112804,7227.FBpp0297743,Chondroitin
3BCDC,9606.ENSP00000376989,10090.ENSMUSP00000110976,7227.FBpp0078280,nucleic acid binding
3BCDD,9606.ENSP00000347719,10090.ENSMUSP00000099302,7227.FBpp0077502,post-chaperonin tubulin folding pathway
3BCDH,9606.ENSP00000396749,10090.ENSMUSP00000010597,7227.FBpp0302789,histone H4-K16 acetylation
3BCEQ,9606.ENSP00000262794,10090.ENSMUSP00000118437,7227.FBpp0100102,Mov10 RISC complex RNA helicase like 1
3BCEV,9606.ENSP00000367318,10090.ENSMUSP00000103518,7227.FBpp0078422,Rab guanyl-nucleotide exchange factor activity
3BCFH,9606.ENSP00000295628,10090.ENSMUSP00000077779,7227.FBpp0071392,Leucine rich repeat
3BCFM,9606.ENSP00000410811,"10090.ENSMUSP00000024869,10090.ENSMUSP00000126340","7227.FBpp0083918,7227.FBpp0303790",microtubule-severing ATPase activity
3BCG5,9606.ENSP00000482410,10090.ENSMUSP00000051842,7227.FBpp0087334,Jerky protein
3BCGR,9606.ENSP00000357880,10090.ENSMUSP00000097528,7227.FBpp0079584,S-adenosylmethioninamine biosynthetic process
3BCH1,9606.ENSP00000247843,10090.ENSMUSP00000020382,7227.FBpp0078992,histone H2A acetylation
3BCID,9606.ENSP00000216807,"10090.ENSMUSP00000082500,10090.ENSMUSP00000112266",7227.FBpp0073526,Breast cancer metastasis-suppressor
3BCIZ,9606.ENSP00000295951,10090.ENSMUSP00000117816,7227.FBpp0110594,regulation of voltage-gated sodium channel activity
3BCJK,9606.ENSP00000318406,"10090.ENSMUSP00000006893,10090.ENSMUSP00000099667",7227.FBpp0076461,dyslexia-associated protein
3BCJU,9606.ENSP00000361180,10090.ENSMUSP00000028157,7227.FBpp0080700,general transcription factor
3BCK2,9606.ENSP00000355077,10090.ENSMUSP00000033006,7227.FBpp0305541,Non-structural maintenance of chromosomes element 1 homolog
3BCK7,9606.ENSP00000229812,10090.ENSMUSP00000009138,7227.FBpp0304464,protein serine/threonine kinase activity
3BCKV,9606.ENSP00000446242,10090.ENSMUSP00000026899,"7227.FBpp0082215,7227.FBpp0083299,7227.FBpp0087946,7227.FBpp0112922,7227.FBpp0306183",oxaloacetate(2-) transmembrane transport
3BCKW,9606.ENSP00000394791,10090.ENSMUSP00000046598,7227.FBpp0075663,ubiquitin-like protein-specific isopeptidase activity
3BCKX,9606.ENSP00000361310,10090.ENSMUSP00000024749,7227.FBpp0078142,DNA polymerase
3BCM0,9606.ENSP00000440402,10090.ENSMUSP00000130440,7227.FBpp0070235,helicase
3BCM3,9606.ENSP00000366998,10090.ENSMUSP00000070915,7227.FBpp0297300,dynactin binding
3BCM5,9606.ENSP00000256578,10090.ENSMUSP00000099698,7227.FBpp0292384,Belongs to the metallo-dependent hydrolases superfamily. Adenosine and AMP deaminases family
3BCM7,9606.ENSP00000390651,10090.ENSMUSP00000033769,7227.FBpp0084549,interleukin-1-mediated signaling pathway
3BCN5,9606.ENSP00000306117,"10090.ENSMUSP00000034612,10090.ENSMUSP00000038551",7227.FBpp0304166,ATP-dependent RNA helicase
3BCN6,9606.ENSP00000348510,10090.ENSMUSP00000056719,7227.FBpp0080077,general transcription factor
3BCNB,9606.ENSP00000335595,10090.ENSMUSP00000038590,7227.FBpp0070786,regulation of sperm capacitation
3BCNJ,9606.ENSP00000361158,"10090.ENSMUSP00000041009,10090.ENSMUSP00000050087",7227.FBpp0083130,protein serine/threonine/tyrosine kinase activity
3BCNY,9606.ENSP00000255324,10090.ENSMUSP00000093469,7227.FBpp0302955,metal ion binding
3BCPB,9606.ENSP00000309741,10090.ENSMUSP00000026897,7227.FBpp0079423,"Solute carrier organic anion transporter family, member"
3BCPI,9606.ENSP00000356807,10090.ENSMUSP00000037514,7227.FBpp0070007,(Tor) signaling pathway
3BCPK,9606.ENSP00000442656,"10090.ENSMUSP00000000544,10090.ENSMUSP00000088453","7227.FBpp0078721,7227.FBpp0087739,7227.FBpp0300982",transmembrane receptor protein serine/threonine kinase activity
3BCPU,9606.ENSP00000407487,10090.ENSMUSP00000103795,7227.FBpp0081284,muscle structure development
3BCPV,9606.ENSP00000361540,10090.ENSMUSP00000006565,7227.FBpp0080391,Cell division cycle
3BCQH,"9606.ENSP00000264080,9606.ENSP00000361483",10090.ENSMUSP00000005975,7227.FBpp0071269,clathrin heavy chain binding
3BCQK,9606.ENSP00000231749,10090.ENSMUSP00000010188,7227.FBpp0075628,positive regulation of motile cilium assembly
3BCRH,9606.ENSP00000473172,10090.ENSMUSP00000103400,7227.FBpp0074756,"Proposed core component of the chromatin remodeling Ino80 complex which is involved in transcriptional regulation, DNA replication and probably DNA repair"
3BCRK,9606.ENSP00000347232,10090.ENSMUSP00000127995,7227.FBpp0081910,forked DNA-dependent helicase activity
3BCSF,9606.ENSP00000377532,10090.ENSMUSP00000063825,7227.FBpp0087539,pyruvate carboxylase activity
3BCT3,9606.ENSP00000328875,"10090.ENSMUSP00000027186,10090.ENSMUSP00000044482",7227.FBpp0297341,anterograde dendritic transport of mitochondrion
3BCT5,9606.ENSP00000296215,10090.ENSMUSP00000060721,7227.FBpp0112453,production of miRNAs involved in gene silencing by miRNA
3BCTD,9606.ENSP00000364204,10090.ENSMUSP00000030536,7227.FBpp0099837,positive regulation of cristae formation
3BCTP,9606.ENSP00000356785,10090.ENSMUSP00000083192,7227.FBpp0081561,Nucleoside diphosphate kinase
3BCUC,9606.ENSP00000264649,10090.ENSMUSP00000044838,"7227.FBpp0079839,7227.FBpp0083071,7227.FBpp0084743,7227.FBpp0085786","Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase"
3BCV3,9606.ENSP00000315702,10090.ENSMUSP00000125415,7227.FBpp0297918,kinase binding
3BCVH,9606.ENSP00000424328,10090.ENSMUSP00000022245,7227.FBpp0073910,structural constituent of ribosome
3BCVR,9606.ENSP00000240185,10090.ENSMUSP00000081142,"7227.FBpp0075370,7227.FBpp0088568",nuclear inner membrane organization
3BCVV,9606.ENSP00000392318,10090.ENSMUSP00000028911,7227.FBpp0080629,histone acetyltransferase activity
3BCX4,9606.ENSP00000318429,10090.ENSMUSP00000042772,7227.FBpp0083775,outer dynein arm assembly
3BCX9,9606.ENSP00000451300,10090.ENSMUSP00000119303,7227.FBpp0303726,numb homolog
3BCXY,"9606.ENSP00000321856,9606.ENSP00000383938","10090.ENSMUSP00000024042,10090.ENSMUSP00000032422",7227.FBpp0077763,cysteine-rich with EGF-like
3BCYE,9606.ENSP00000399970,"10090.ENSMUSP00000025377,10090.ENSMUSP00000040321",7227.FBpp0081665,peptidyl-serine dephosphorylation
3BCYK,9606.ENSP00000477602,10090.ENSMUSP00000006557,"7227.FBpp0078575,7227.FBpp0081313,7227.FBpp0297436","Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Condensing enzyme"
3BCYM,9606.ENSP00000380495,10090.ENSMUSP00000031478,7227.FBpp0075106,Belongs to the DEAD box helicase family
3BCYP,9606.ENSP00000325376,10090.ENSMUSP00000120115,7227.FBpp0081601,Heterogeneous nuclear ribonucleoprotein M
3BCZ9,9606.ENSP00000419279,10090.ENSMUSP00000124369,7227.FBpp0082624,intraciliary transport
3BCZE,9606.ENSP00000359531,10090.ENSMUSP00000029938,7227.FBpp0305673,factor iib
3BCZK,9606.ENSP00000249344,"10090.ENSMUSP00000036477,10090.ENSMUSP00000068587",7227.FBpp0072946,cortical actin cytoskeleton organization
3BD01,9606.ENSP00000349087,10090.ENSMUSP00000056792,7227.FBpp0086352,Transmembrane protein 259
3BD0F,9606.ENSP00000356988,10090.ENSMUSP00000106926,7227.FBpp0072385,bis(5'-adenosyl)-triphosphatase activity
3BD0W,9606.ENSP00000366488,10090.ENSMUSP00000005606,"7227.FBpp0079448,7227.FBpp0085089,7227.FBpp0085090",camp-dependent protein kinase catalytic subunit
3BD14,9606.ENSP00000311121,10090.ENSMUSP00000042590,"7227.FBpp0072257,7227.FBpp0073989,7227.FBpp0083336","The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
3BD1V,9606.ENSP00000309474,10090.ENSMUSP00000027432,7227.FBpp0084754,regulation of protein catabolic process
3BD4S,9606.ENSP00000264775,10090.ENSMUSP00000016144,"7227.FBpp0078156,7227.FBpp0078157,7227.FBpp0078160,7227.FBpp0087590,7227.FBpp0087635",Lipid phosphate phosphohydrolase
3BD4U,9606.ENSP00000357047,10090.ENSMUSP00000090316,7227.FBpp0289089,Mediator of RNA polymerase II transcription subunit
3BD60,9606.ENSP00000358575,10090.ENSMUSP00000103771,7227.FBpp0085543,cilium movement
3BD68,9606.ENSP00000296702,10090.ENSMUSP00000025375,7227.FBpp0292135,Transcription elongation regulator
3BD6I,9606.ENSP00000324292,10090.ENSMUSP00000099320,7227.FBpp0075816,establishment of epithelial cell polarity
3BD6K,9606.ENSP00000315775,10090.ENSMUSP00000034203,7227.FBpp0079628,Golgi vesicle prefusion complex stabilization
3BD78,9606.ENSP00000307674,10090.ENSMUSP00000090032,7227.FBpp0081866,nucleotidase 1
3BD7H,9606.ENSP00000261596,10090.ENSMUSP00000070583,7227.FBpp0292618,phosphatidate phosphatase
3BD7N,9606.ENSP00000372335,10090.ENSMUSP00000030993,7227.FBpp0083453,negative regulation of transcription elongation from RNA polymerase II promoter
3BD7U,9606.ENSP00000356263,10090.ENSMUSP00000093581,"7227.FBpp0071713,7227.FBpp0071716,7227.FBpp0080294,7227.FBpp0292778",UPF0364 protein C6orf211 homolog
3BD80,9606.ENSP00000339883,"10090.ENSMUSP00000005003,10090.ENSMUSP00000025713",7227.FBpp0071630,transmembrane 7 superfamily member 2
3BD88,9606.ENSP00000335304,10090.ENSMUSP00000060346,7227.FBpp0081834,dihydrolipoyllysine-residue succinyltransferase activity
3BD8E,9606.ENSP00000402653,10090.ENSMUSP00000091048,7227.FBpp0080383,WD repeat
