id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3B9T4,9606.ENSP00000272902,10090.ENSMUSP00000032191,,factor 1
3B9T5,9606.ENSP00000482335,10090.ENSMUSP00000111963,,microtubule cytoskeleton organization
3B9T6,"9606.ENSP00000001008,9606.ENSP00000444810","10090.ENSMUSP00000032508,10090.ENSMUSP00000078382",7227.FBpp0079468,Peptidyl-prolyl cis-trans isomerase
3B9T7,9606.ENSP00000381167,10090.ENSMUSP00000116679,7227.FBpp0271926,cytoplasmic dynein 2 heavy chain
3B9T9,9606.ENSP00000434995,10090.ENSMUSP00000028475,7227.FBpp0086820,"this phosphorylation event is a prerequisite for the subsequent ligation of the two exon halves and the production of a mature tRNA. Component of the pre-mRNA cleavage complex II (CF-II), which seems to be required for mRNA 3'-end formation. Also phosphorylates the 5'-terminus of exogenously introduced short interfering RNAs (siRNAs), which is a necessary prerequisite for their incorporation into the RNA- induced silencing complex (RISC). However, endogenous siRNAs and microRNAs (miRNAs) that are produced by the cleavage of dsRNA precursors by DICER1 already contain a 5'-phosphate group, so this protein may be dispensible for normal RNA-mediated gene silencing"
3B9TB,9606.ENSP00000360777,10090.ENSMUSP00000119485,7227.FBpp0075739,72 kDa inositol polyphosphate
3B9TC,9606.ENSP00000363899,10090.ENSMUSP00000015391,,Nipsnap homolog
3B9TE,9606.ENSP00000039989,10090.ENSMUSP00000106869,7227.FBpp0070667,TeTratriCopeptide repeat
3B9TH,9606.ENSP00000267199,10090.ENSMUSP00000031388,7227.FBpp0074496,Belongs to the STXBP unc-18 SEC1 family
3B9TI,"9606.ENSP00000374268,9606.ENSP00000381666","10090.ENSMUSP00000032157,10090.ENSMUSP00000047281",7227.FBpp0112197,xylosyltransferase activity
3B9TJ,9606.ENSP00000303423,10090.ENSMUSP00000016138,7227.FBpp0077106,positive regulation of tubulin deacetylation
3B9TK,9606.ENSP00000324842,10090.ENSMUSP00000031445,,acetoacetyl-CoA synthetase
3B9TM,9606.ENSP00000263733,10090.ENSMUSP00000083322,7227.FBpp0113025,kinase activity
3B9TN,"9606.ENSP00000340507,9606.ENSP00000351250","10090.ENSMUSP00000029444,10090.ENSMUSP00000031859",7227.FBpp0083320,estrogen response element binding
3B9TP,9606.ENSP00000299505,10090.ENSMUSP00000103709,,Domain of unknown function (DUF4745)
3B9TQ,9606.ENSP00000298288,10090.ENSMUSP00000106251,7227.FBpp0304061,"Leucine-rich repeats, outliers"
3B9TT,"9606.ENSP00000256689,9606.ENSP00000346959,9606.ENSP00000481301","10090.ENSMUSP00000023099,10090.ENSMUSP00000120810",,sodium-coupled neutral amino acid transporter
3B9TV,9606.ENSP00000281317,10090.ENSMUSP00000048826,,cobalamin biosynthetic process
3B9TY,9606.ENSP00000287218,10090.ENSMUSP00000063158,,zinc ion binding
3B9U0,"9606.ENSP00000251810,9606.ENSP00000353770","10090.ENSMUSP00000020980,10090.ENSMUSP00000022901",7227.FBpp0087152,ribonucleoside-diphosphate reductase activity
3B9U1,"9606.ENSP00000313601,9606.ENSP00000360642","10090.ENSMUSP00000030320,10090.ENSMUSP00000046449",7227.FBpp0297275,coiled-coil and C2
3B9U2,"9606.ENSP00000261622,9606.ENSP00000280612,9606.ENSP00000320378,9606.ENSP00000380666,9606.ENSP00000455064","10090.ENSMUSP00000000984,10090.ENSMUSP00000022787,10090.ENSMUSP00000029297,10090.ENSMUSP00000034378,10090.ENSMUSP00000041557","7227.FBpp0073761,7227.FBpp0075379,7227.FBpp0084502,7227.FBpp0085146,7227.FBpp0088925",L-alpha-amino acid transmembrane transport
3B9U4,9606.ENSP00000379156,10090.ENSMUSP00000112072,7227.FBpp0290711,negative regulation of myosin-light-chain-phosphatase activity
3B9U7,9606.ENSP00000327650,10090.ENSMUSP00000032749,7227.FBpp0084210,platelet alpha granule organization
3B9U8,9606.ENSP00000355629,10090.ENSMUSP00000034460,7227.FBpp0082568,Golgi organization
3B9U9,9606.ENSP00000479370,10090.ENSMUSP00000043000,7227.FBpp0289931,Guanylylate cyclase
3B9UB,9606.ENSP00000309126,10090.ENSMUSP00000000940,7227.FBpp0289234,rRNA base methylation
3B9UD,9606.ENSP00000390158,10090.ENSMUSP00000044801,,Regulator of chromosome condensation (RCC1) repeat
3B9UF,"9606.ENSP00000315106,9606.ENSP00000355551,9606.ENSP00000411827","10090.ENSMUSP00000120015,10090.ENSMUSP00000130969",,integral membrane protein
3B9UG,"9606.ENSP00000311344,9606.ENSP00000324804","10090.ENSMUSP00000007708,10090.ENSMUSP00000034560",7227.FBpp0297239,meiotic spindle elongation
3B9UI,9606.ENSP00000387426,10090.ENSMUSP00000080043,7227.FBpp0072874,metal ion binding
3B9UJ,9606.ENSP00000296292,10090.ENSMUSP00000064153,7227.FBpp0070811,glycolipid translocation
3B9UK,9606.ENSP00000264710,10090.ENSMUSP00000021001,7227.FBpp0077029,"RAB10, member RAS oncogene family"
3B9UM,"9606.ENSP00000296543,9606.ENSP00000368716","10090.ENSMUSP00000022597,10090.ENSMUSP00000029303",7227.FBpp0074480,N-terminal peptidyl-methionine acetylation
3B9UN,"9606.ENSP00000243389,9606.ENSP00000317382,9606.ENSP00000334223","10090.ENSMUSP00000057355,10090.ENSMUSP00000104500","7227.FBpp0079271,7227.FBpp0288459,7227.FBpp0302706",regulation of proline transport
3B9UQ,9606.ENSP00000377428,10090.ENSMUSP00000097331,7227.FBpp0110135,cilium-dependent cell motility
3B9UR,"9606.ENSP00000200457,9606.ENSP00000482472","10090.ENSMUSP00000024119,10090.ENSMUSP00000036304",7227.FBpp0088275,biological adhesion
3B9US,9606.ENSP00000407552,10090.ENSMUSP00000104322,,nervous system development
3B9UT,"9606.ENSP00000322898,9606.ENSP00000357637,9606.ENSP00000430241","10090.ENSMUSP00000080020,10090.ENSMUSP00000101724,10090.ENSMUSP00000105915",,Transcription factor
3B9UU,9606.ENSP00000218224,10090.ENSMUSP00000111319,7227.FBpp0084140,"alternative mRNA splicing, via spliceosome"
3B9UV,9606.ENSP00000368881,10090.ENSMUSP00000043614,7227.FBpp0077839,DNA replication
3B9UX,9606.ENSP00000255882,10090.ENSMUSP00000036162,7227.FBpp0303977,Belongs to the PI3 PI4-kinase family
3B9V0,"9606.ENSP00000377779,9606.ENSP00000423541",10090.ENSMUSP00000124473,7227.FBpp0070944,neurotransmitter transport
3B9V1,9606.ENSP00000361232,10090.ENSMUSP00000109484,7227.FBpp0074214,RNA secondary structure unwinding
3B9V4,9606.ENSP00000265872,10090.ENSMUSP00000020268,,nuclear receptor transcription coactivator activity
3B9V5,"9606.ENSP00000354718,9606.ENSP00000441913","10090.ENSMUSP00000004684,10090.ENSMUSP00000117686",7227.FBpp0080820,Rho guanine nucleotide exchange factor
3B9V6,9606.ENSP00000350698,10090.ENSMUSP00000032326,7227.FBpp0080997,Belongs to the DEAD box helicase family
3B9V9,9606.ENSP00000384823,10090.ENSMUSP00000005504,7227.FBpp0081633,zinc ion binding
3B9VC,"9606.ENSP00000350676,9606.ENSP00000352185,9606.ENSP00000380692","10090.ENSMUSP00000002305,10090.ENSMUSP00000047308,10090.ENSMUSP00000127653",,histone demethylase activity (H4-K20 specific)
3B9VD,9606.ENSP00000343629,"10090.ENSMUSP00000025253,10090.ENSMUSP00000138433",7227.FBpp0071395,Proline-rich coiled-coil
3B9VE,9606.ENSP00000388402,10090.ENSMUSP00000021552,7227.FBpp0073516,"Zinc finger protein 36, C3H1 type-like"
3B9VF,"9606.ENSP00000310561,9606.ENSP00000320038","10090.ENSMUSP00000038412,10090.ENSMUSP00000133898",7227.FBpp0304488,GTPase activator activity
3B9VG,"9606.ENSP00000377024,9606.ENSP00000424896","10090.ENSMUSP00000119415,10090.ENSMUSP00000121239",7227.FBpp0083954,poly(A)-specific ribonuclease activity
3B9VH,9606.ENSP00000338624,10090.ENSMUSP00000039546,7227.FBpp0305777,threonine aspartase 1
3B9VI,9606.ENSP00000303754,10090.ENSMUSP00000029382,7227.FBpp0076113,Peptidyl-prolyl cis-trans isomerase
3B9VM,9606.ENSP00000263038,10090.ENSMUSP00000027975,,phytanoyl-CoA dioxygenase activity
3B9VP,"9606.ENSP00000362555,9606.ENSP00000428968","10090.ENSMUSP00000022890,10090.ENSMUSP00000030584",,e3 ubiquitin-protein ligase
3B9VQ,9606.ENSP00000368761,10090.ENSMUSP00000096214,,nucleic acid-templated transcription
3B9VS,9606.ENSP00000298912,10090.ENSMUSP00000105563,,"Calmin (calponin-like, transmembrane)"
3B9VT,9606.ENSP00000235372,10090.ENSMUSP00000101404,,histone-lysine N-methyltransferase activity
3B9VV,"9606.ENSP00000219255,9606.ENSP00000343144,9606.ENSP00000360672","10090.ENSMUSP00000052619,10090.ENSMUSP00000069182,10090.ENSMUSP00000090886",7227.FBpp0074229,establishment or maintenance of cell polarity
3B9VW,9606.ENSP00000483254,10090.ENSMUSP00000121005,,Heterogeneous nuclear ribonucleoprotein D-like
3B9VX,"9606.ENSP00000266014,9606.ENSP00000354053","10090.ENSMUSP00000020485,10090.ENSMUSP00000022476",,polysaccharide biosynthetic process
3B9VY,"9606.ENSP00000338671,9606.ENSP00000427926","10090.ENSMUSP00000020101,10090.ENSMUSP00000022665",7227.FBpp0077843,Rho-related BTB
3B9VZ,9606.ENSP00000265594,10090.ENSMUSP00000029259,7227.FBpp0300203,methylcrotonoyl-CoA carboxylase activity
3B9W1,9606.ENSP00000384582,10090.ENSMUSP00000093245,,maintenance of animal organ identity
3B9W2,"9606.ENSP00000280551,9606.ENSP00000343405","10090.ENSMUSP00000035823,10090.ENSMUSP00000045955",7227.FBpp0302999,cargo loading into COPII-coated vesicle
3B9W3,9606.ENSP00000420294,10090.ENSMUSP00000130142,,zinc ion binding
3B9W4,9606.ENSP00000350651,10090.ENSMUSP00000120547,,exonuclease activity
3B9W6,9606.ENSP00000294064,10090.ENSMUSP00000045222,,sialidase 3 (membrane sialidase)
3B9W9,9606.ENSP00000362688,10090.ENSMUSP00000099653,7227.FBpp0078689,translation initiation factor activity
3B9WB,9606.ENSP00000364885,10090.ENSMUSP00000006377,,transcription coactivator binding
3B9WD,9606.ENSP00000364902,10090.ENSMUSP00000053122,7227.FBpp0086649,peptide-O-fucosyltransferase activity
3B9WE,"9606.ENSP00000254480,9606.ENSP00000267064","10090.ENSMUSP00000086094,10090.ENSMUSP00000100868",7227.FBpp0082692,"SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member"
3B9WF,"9606.ENSP00000273047,9606.ENSP00000353444,9606.ENSP00000447053","10090.ENSMUSP00000000727,10090.ENSMUSP00000017975,10090.ENSMUSP00000019317",7227.FBpp0077473,member RAS oncogene family
3B9WG,"9606.ENSP00000228705,9606.ENSP00000308926","10090.ENSMUSP00000002298,10090.ENSMUSP00000066561",7227.FBpp0305865,protein serine/threonine phosphatase activity
3B9WH,9606.ENSP00000262105,10090.ENSMUSP00000023353,7227.FBpp0088055,DNA replication initiation
3B9WI,"9606.ENSP00000327145,9606.ENSP00000358866,9606.ENSP00000420213","10090.ENSMUSP00000033699,10090.ENSMUSP00000052020,10090.ENSMUSP00000064163","7227.FBpp0290588,7227.FBpp0304475","Filamin C, gamma"
3B9WJ,9606.ENSP00000348886,10090.ENSMUSP00000030169,7227.FBpp0072054,stress-induced mitochondrial fusion
3B9WK,9606.ENSP00000299427,10090.ENSMUSP00000033184,,tripeptidyl-peptidase activity
3B9WP,9606.ENSP00000231509,10090.ENSMUSP00000095199,,"RNA polymerase II transcription factor activity, glucocorticoid-activated sequence-specific DNA binding"
3B9WQ,9606.ENSP00000341657,10090.ENSMUSP00000037614,,EVE domain
3B9WR,9606.ENSP00000416040,10090.ENSMUSP00000130121,,UPF0606 protein KIAA1549 homolog
3B9WU,"9606.ENSP00000343435,9606.ENSP00000366098","10090.ENSMUSP00000025811,10090.ENSMUSP00000032809",7227.FBpp0084411,ER to Golgi vesicle-mediated transport
3B9WW,9606.ENSP00000297293,10090.ENSMUSP00000048238,,myosin VI binding
3B9WX,9606.ENSP00000371497,10090.ENSMUSP00000106152,,Complement C1q tumor necrosis factor-related protein 3
3B9WY,"9606.ENSP00000263934,9606.ENSP00000320821,9606.ENSP00000384164,9606.ENSP00000438388","10090.ENSMUSP00000042551,10090.ENSMUSP00000061472,10090.ENSMUSP00000092075,10090.ENSMUSP00000108582","7227.FBpp0084581,7227.FBpp0086227",Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3B9WZ,9606.ENSP00000315137,"10090.ENSMUSP00000021450,10090.ENSMUSP00000036656",,dihydrosphingosine-1-phosphate phosphatase activity
3B9X0,"9606.ENSP00000267287,9606.ENSP00000282486,9606.ENSP00000359890","10090.ENSMUSP00000085763,10090.ENSMUSP00000096686",7227.FBpp0297556,RNA splicing
3B9X2,9606.ENSP00000228945,"10090.ENSMUSP00000025019,10090.ENSMUSP00000032344",,Rho GDP-dissociation inhibitor activity
3B9X3,9606.ENSP00000261249,10090.ENSMUSP00000112121,7227.FBpp0072898,"Specifically methylates the N1 position of guanosine-37 in various cytoplasmic and mitochondrial tRNAs. Methylation is not dependent on the nature of the nucleoside 5' of the target nucleoside. This is the first step in the biosynthesis of wybutosine (yW), a modified base adjacent to the anticodon of tRNAs and required for accurate decoding"
3B9X5,9606.ENSP00000363135,10090.ENSMUSP00000110513,7227.FBpp0074199,ubiquitin binding
3B9X7,9606.ENSP00000371607,10090.ENSMUSP00000069840,7227.FBpp0085393,Mitochondrial intermediate peptidase
3B9X9,9606.ENSP00000311430,10090.ENSMUSP00000034966,7227.FBpp0084617,Ribosomal protein L4
3B9XA,9606.ENSP00000350263,10090.ENSMUSP00000139638,"7227.FBpp0081936,7227.FBpp0083723,7227.FBpp0084552,7227.FBpp0087517,7227.FBpp0290382",mannose-ethanolamine phosphotransferase activity
3B9XB,"9606.ENSP00000286063,9606.ENSP00000334910,9606.ENSP00000347046,9606.ENSP00000438284","10090.ENSMUSP00000069011,10090.ENSMUSP00000086485","7227.FBpp0111456,7227.FBpp0289559","3',5'-cyclic-GMP phosphodiesterase activity"
3B9XC,9606.ENSP00000257829,10090.ENSMUSP00000028608,7227.FBpp0071217,RNA acetylation
3B9XD,9606.ENSP00000480514,10090.ENSMUSP00000095081,7227.FBpp0080690,endoplasmic reticulum calcium ion homeostasis
3B9XE,"9606.ENSP00000321997,9606.ENSP00000336721","10090.ENSMUSP00000096721,10090.ENSMUSP00000136673",7227.FBpp0290398,La ribonucleoprotein domain family member
3B9XF,9606.ENSP00000468025,10090.ENSMUSP00000021296,,TMEM101 protein family
3B9XG,9606.ENSP00000369461,10090.ENSMUSP00000131735,7227.FBpp0072484,dodecenoyl-CoA delta-isomerase activity
3B9XH,9606.ENSP00000202816,10090.ENSMUSP00000036523,7227.FBpp0070205,nucleic acid-templated transcription
3B9XI,9606.ENSP00000362563,10090.ENSMUSP00000028125,,nucleic acid-templated transcription
3B9XK,9606.ENSP00000358159,10090.ENSMUSP00000036726,7227.FBpp0082601,activating signal cointegrator 1 complex subunit
3B9XP,9606.ENSP00000311135,10090.ENSMUSP00000131734,7227.FBpp0070403,helicase activity
3B9XQ,9606.ENSP00000430955,10090.ENSMUSP00000019333,,zinc ion binding
3B9XS,9606.ENSP00000246912,10090.ENSMUSP00000017945,7227.FBpp0084543,Max-like protein X
3B9XT,"9606.ENSP00000257312,9606.ENSP00000332148",10090.ENSMUSP00000039689,7227.FBpp0084025,Zinc finger protein
3B9XU,"9606.ENSP00000379364,9606.ENSP00000379366","10090.ENSMUSP00000006424,10090.ENSMUSP00000054452",7227.FBpp0083624,hippo signaling
3B9XV,9606.ENSP00000321320,10090.ENSMUSP00000023213,7227.FBpp0084375,Domain of unknown function (DUF384)
3B9XW,"9606.ENSP00000326563,9606.ENSP00000382204,9606.ENSP00000386660","10090.ENSMUSP00000037628,10090.ENSMUSP00000128789,10090.ENSMUSP00000133700",7227.FBpp0081541,demethylase
3B9XX,9606.ENSP00000475168,10090.ENSMUSP00000030914,7227.FBpp0271764,skeletal muscle acetylcholine-gated channel clustering
3B9XZ,9606.ENSP00000349824,10090.ENSMUSP00000098661,,RALBP1 associated Eps domain containing 2
3B9Y0,9606.ENSP00000303145,10090.ENSMUSP00000037583,7227.FBpp0084133,regulation of post-mating oviposition
3B9Y1,"9606.ENSP00000259021,9606.ENSP00000380136","10090.ENSMUSP00000038181,10090.ENSMUSP00000099448,10090.ENSMUSP00000138421","7227.FBpp0072159,7227.FBpp0304793",histone acetyltransferase activity
3B9Y3,9606.ENSP00000363973,10090.ENSMUSP00000030551,"7227.FBpp0073864,7227.FBpp0085095,7227.FBpp0292064",alkaline phosphatase activity
3B9Y4,9606.ENSP00000348020,10090.ENSMUSP00000129900,,MutL homolog 3
3B9Y5,"9606.ENSP00000338093,9606.ENSP00000387710","10090.ENSMUSP00000022849,10090.ENSMUSP00000032728",7227.FBpp0079914,threonyl-tRNA aminoacylation
3B9Y7,"9606.ENSP00000411848,9606.ENSP00000427223",10090.ENSMUSP00000098594,7227.FBpp0301283,e3 ubiquitin-protein ligase
3B9Y8,9606.ENSP00000348775,10090.ENSMUSP00000063412,"7227.FBpp0080759,7227.FBpp0113095",acyl-CoA oxidase activity
3B9Y9,9606.ENSP00000363827,10090.ENSMUSP00000131316,7227.FBpp0293691,heparan sulfate proteoglycan
3B9YB,9606.ENSP00000321691,10090.ENSMUSP00000101630,,
3B9YC,9606.ENSP00000225174,10090.ENSMUSP00000022419,"7227.FBpp0074017,7227.FBpp0075479",PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
3B9YD,9606.ENSP00000354848,10090.ENSMUSP00000065160,7227.FBpp0078634,mitochondrial transport
3B9YE,9606.ENSP00000328251,10090.ENSMUSP00000023407,,bifunctional lysine-specific demethylase and histidyl-hydroxylase
3B9YF,9606.ENSP00000339723,10090.ENSMUSP00000049834,7227.FBpp0074834,"negative regulation of transcription, DNA-templated"
3B9YH,9606.ENSP00000361207,10090.ENSMUSP00000046212,7227.FBpp0081078,apoptotic process
3B9YI,"9606.ENSP00000260600,9606.ENSP00000286355,9606.ENSP00000297323,9606.ENSP00000311405,9606.ENSP00000342952,9606.ENSP00000419361","10090.ENSMUSP00000020706,10090.ENSMUSP00000093939,10090.ENSMUSP00000122073,10090.ENSMUSP00000130594","7227.FBpp0073809,7227.FBpp0085252,7227.FBpp0290915,7227.FBpp0293288,7227.FBpp0298357",cAMP biosynthetic process
3B9YK,9606.ENSP00000357973,10090.ENSMUSP00000036149,7227.FBpp0087037,lactation elevated
3B9YM,"9606.ENSP00000307701,9606.ENSP00000309036","10090.ENSMUSP00000026993,10090.ENSMUSP00000029800",7227.FBpp0111937,positive regulation of Notch signaling pathway
3B9YN,"9606.ENSP00000309539,9606.ENSP00000321606,9606.ENSP00000343690","10090.ENSMUSP00000022629,10090.ENSMUSP00000025379",7227.FBpp0112945,dihydropyrimidinase activity
3B9YQ,"9606.ENSP00000222399,9606.ENSP00000388325","10090.ENSMUSP00000002979,10090.ENSMUSP00000069087",7227.FBpp0079113,metanephric glomerular basement membrane development
3B9YR,"9606.ENSP00000243344,9606.ENSP00000398211","10090.ENSMUSP00000035100,10090.ENSMUSP00000099779",,intraciliary retrograde transport
3B9YS,"9606.ENSP00000325091,9606.ENSP00000334375,9606.ENSP00000374447","10090.ENSMUSP00000023491,10090.ENSMUSP00000086363",7227.FBpp0080522,negative regulation of T cell migration
3B9YU,9606.ENSP00000386759,10090.ENSMUSP00000116313,7227.FBpp0073610,Histone-lysine N-methyltransferase
3B9YV,9606.ENSP00000229270,10090.ENSMUSP00000130858,7227.FBpp0084948,triose-phosphate isomerase activity
3B9YW,9606.ENSP00000479488,10090.ENSMUSP00000119603,7227.FBpp0080707,complement component C3a binding
3B9YX,"9606.ENSP00000312618,9606.ENSP00000438689","10090.ENSMUSP00000011492,10090.ENSMUSP00000099634","7227.FBpp0087192,7227.FBpp0289511",long-chain-acyl-CoA dehydrogenase activity
3B9YZ,"9606.ENSP00000310696,9606.ENSP00000369055,9606.ENSP00000480428","10090.ENSMUSP00000030121,10090.ENSMUSP00000030266,10090.ENSMUSP00000106945",7227.FBpp0086668,"UDP-Gal betaGlcNAc beta 1,4- galactosyltransferase, polypeptide"
3B9Z0,"9606.ENSP00000299308,9606.ENSP00000408581",10090.ENSMUSP00000025645,7227.FBpp0297994,Transmembrane protein 132E
3B9Z3,9606.ENSP00000403644,10090.ENSMUSP00000028838,"7227.FBpp0080710,7227.FBpp0085475,7227.FBpp0085476,7227.FBpp0304256",aromatic-L-amino-acid decarboxylase activity
3B9Z5,9606.ENSP00000420357,10090.ENSMUSP00000019917,7227.FBpp0083959,RWD domain-containing protein
3B9Z6,9606.ENSP00000415836,10090.ENSMUSP00000001092,,Zinc finger protein 276
3B9Z7,"9606.ENSP00000362532,9606.ENSP00000381984","10090.ENSMUSP00000029180,10090.ENSMUSP00000043618",7227.FBpp0072788,regulation of nuclear pre-mRNA
3B9Z8,9606.ENSP00000363852,10090.ENSMUSP00000099975,7227.FBpp0073088,choline transmembrane transporter activity
3B9Z9,9606.ENSP00000480707,10090.ENSMUSP00000018816,,Coatomer protein complex subunit zeta 2
3B9ZA,9606.ENSP00000346725,10090.ENSMUSP00000105612,7227.FBpp0079445,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3B9ZB,9606.ENSP00000225388,10090.ENSMUSP00000098365,,RNA binding
3B9ZC,9606.ENSP00000266534,10090.ENSMUSP00000079038,,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
3B9ZD,"9606.ENSP00000366513,9606.ENSP00000402460",10090.ENSMUSP00000036962,7227.FBpp0305853,X11-like protein binding
3B9ZG,9606.ENSP00000357065,10090.ENSMUSP00000041232,,Immunoglobulin
3B9ZH,9606.ENSP00000261407,10090.ENSMUSP00000004381,7227.FBpp0074786,1-acylglycerophosphocholine O-acyltransferase activity
3B9ZI,"9606.ENSP00000249636,9606.ENSP00000376765,9606.ENSP00000465676","10090.ENSMUSP00000069259,10090.ENSMUSP00000096248,10090.ENSMUSP00000110425",7227.FBpp0087651,SUMO transferase activity
3B9ZJ,9606.ENSP00000295685,10090.ENSMUSP00000006467,7227.FBpp0080890,Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
3B9ZK,9606.ENSP00000361363,10090.ENSMUSP00000099748,7227.FBpp0085546,histone H2A acetylation
3B9ZM,9606.ENSP00000316042,10090.ENSMUSP00000007980,,3'-UTR-mediated mRNA stabilization
3B9ZN,"9606.ENSP00000251089,9606.ENSP00000355929","10090.ENSMUSP00000021682,10090.ENSMUSP00000064556",7227.FBpp0071992,eukaryotic initiation factor 4E binding
3B9ZP,9606.ENSP00000306070,10090.ENSMUSP00000056219,7227.FBpp0073869,hydrolase activity
3B9ZQ,"9606.ENSP00000354923,9606.ENSP00000356515","10090.ENSMUSP00000076093,10090.ENSMUSP00000109633",7227.FBpp0110219,May play a role in anchoring the cytoskeleton to the plasma membrane
3B9ZR,"9606.ENSP00000251636,9606.ENSP00000405111,9606.ENSP00000417078","10090.ENSMUSP00000029336,10090.ENSMUSP00000035244,10090.ENSMUSP00000083742","7227.FBpp0073259,7227.FBpp0080988",ATP-dependent RNA helicase activity
3B9ZS,9606.ENSP00000323670,10090.ENSMUSP00000047333,,zinc finger and BTB
3B9ZU,9606.ENSP00000448083,10090.ENSMUSP00000042188,,NAADP-sensitive calcium-release channel activity
3B9ZV,9606.ENSP00000381064,10090.ENSMUSP00000034328,7227.FBpp0073007,snRNA processing
3B9ZW,9606.ENSP00000356981,10090.ENSMUSP00000064002,,NEDD8-specific protease activity
3B9ZX,"9606.ENSP00000345230,9606.ENSP00000351022,9606.ENSP00000357516,9606.ENSP00000367542","10090.ENSMUSP00000003575,10090.ENSMUSP00000030184,10090.ENSMUSP00000109337,10090.ENSMUSP00000113978","7227.FBpp0082535,7227.FBpp0088904",Belongs to the tropomyosin family
3B9ZY,9606.ENSP00000261475,10090.ENSMUSP00000021410,,positive regulation of B cell differentiation
3BA00,"9606.ENSP00000251507,9606.ENSP00000362751","10090.ENSMUSP00000028049,10090.ENSMUSP00000068835",7227.FBpp0112066,GTPase activator activity
3BA01,9606.ENSP00000355961,10090.ENSMUSP00000036277,7227.FBpp0076132,snRNA processing
3BA02,9606.ENSP00000282251,10090.ENSMUSP00000027027,7227.FBpp0073887,Protein similar to CwfJ C-terminus 1
